ici ['j', 'z', 'i', 'l'] => aussi ['O', 's', 'i'] Erreur 3.0 <=>  (j=>O) (z=>s) (i=>i) (l=>)
avoir ['v', 'w', 'a'] => voilà ['v', 'w', 'a', 'l', 'a'] Erreur 2.0 <=>  (v=>v) (w=>w) (a=>a) (=>l) (=>a)
maintenant ['m', 'a', 't', 'e~'] => matin ['m', 'a', 't', 'e~'] Erreur 0.0 <=>  (m=>m) (a=>a) (t=>t) (e~=>e~)
avec ['v', 'E', 'k'] => avec ['a', 'v', 'E', 'k'] Correct 1.0 <=>  (=>a) (v=>v) (E=>E) (k=>k)
avait ['v', 'e'] => avez ['a', 'v', 'e'] Erreur 1.0 <=>  (=>a) (v=>v) (e=>e)
avait [''] => été ['e', 't', 'e'] Erreur 3.0 <=>  (=>e) (=>t) (=>e)
roman ['R', 'O', 'm', 'a~'] => roman ['R', 'O', 'm', 'a~'] Correct 0.0 <=>  (R=>R) (O=>O) (m=>m) (a~=>a~)
vraiment [''] => été ['e', 't', 'e'] Erreur 3.0 <=>  (=>e) (=>t) (=>e)
beaucoup [''] => été ['e', 't', 'e'] Erreur 3.0 <=>  (=>e) (=>t) (=>e)
années ['n', 'e'] => années ['a', 'n', 'e'] Correct 1.0 <=>  (=>a) (n=>n) (e=>e)
roman ['R', 'O', 'm', 'a~'] => roman ['R', 'O', 'm', 'a~'] Correct 0.0 <=>  (R=>R) (O=>O) (m=>m) (a~=>a~)
appelle ['a', 'p', 'E', 'l'] => appelle ['a', 'p', 'E', 'l'] Correct 0.0 <=>  (a=>a) (p=>p) (E=>E) (l=>l)
accord ['g', 'R'] => aurait ['O', 'R', 'E'] Erreur 2.0 <=>  (g=>O) (R=>R) (=>E)
avec ['a'] => avez ['a', 'v', 'e'] Erreur 2.0 <=>  (a=>a) (=>v) (=>e)
jamais ['Z', 'a', 'm', 'e'] => jamais ['Z', 'a', 'm', 'e'] Correct 0.0 <=>  (Z=>Z) (a=>a) (m=>m) (e=>e)
comment ['k', 'O', 'l', 'e', 'l'] => côté ['k', 'O', 't', 'e'] Erreur 2.0 <=>  (k=>k) (O=>O) (l=>t) (e=>e) (l=>)
histoire ['i', 's', 't', 'w', 'a', 'R'] => histoire ['i', 's', 't', 'w', 'a', 'R'] Correct 0.0 <=>  (i=>i) (s=>s) (t=>t) (w=>w) (a=>a) (R=>R)
plutôt ['p', 'l', 'y', 't', 'o'] => plutôt ['p', 'l', 'y', 't', 'o'] Correct 0.0 <=>  (p=>p) (l=>l) (y=>y) (t=>t) (o=>o)
enfin ['f', 'a'] => enfin ['a~', 'f', 'e~'] Correct 2.0 <=>  (=>a~) (f=>f) (a=>e~)
justement ['Z', 'y', 's', 't', '@', 'm', 'a~'] => justement ['Z', 'y', 's', 't', '@', 'm', 'a~'] Correct 0.0 <=>  (Z=>Z) (y=>y) (s=>s) (t=>t) (@=>@) (m=>m) (a~=>a~)
comment ['k', 'O', 'm', 'a~'] => comment ['k', 'O', 'm', 'a~'] Correct 0.0 <=>  (k=>k) (O=>O) (m=>m) (a~=>a~)
police ['p', 'O', 'l', 'i', 's'] => police ['p', 'O', 'l', 'i', 's'] Correct 0.0 <=>  (p=>p) (O=>O) (l=>l) (i=>i) (s=>s)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
toujours ['t', 'u', 'Z', 'u', 'R'] => toujours ['t', 'u', 'Z', 'u', 'R'] Correct 0.0 <=>  (t=>t) (u=>u) (Z=>Z) (u=>u) (R=>R)
plutôt ['p', 'l', 'y', 't', 'o'] => plutôt ['p', 'l', 'y', 't', 'o'] Correct 0.0 <=>  (p=>p) (l=>l) (y=>y) (t=>t) (o=>o)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
histoire ['i', 's', 't', 'w', 'a', 'R'] => histoire ['i', 's', 't', 'w', 'a', 'R'] Correct 0.0 <=>  (i=>i) (s=>s) (t=>t) (w=>w) (a=>a) (R=>R)
plutôt ['l', 'y', 't', 'o'] => plutôt ['p', 'l', 'y', 't', 'o'] Correct 1.0 <=>  (=>p) (l=>l) (y=>y) (t=>t) (o=>o)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
alors ['l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 1.0 <=>  (=>a) (l=>l) (o=>o) (R=>R)
histoire ['i', 's', 't', 'w', 'a', 'R'] => histoire ['i', 's', 't', 'w', 'a', 'R'] Correct 0.0 <=>  (i=>i) (s=>s) (t=>t) (w=>w) (a=>a) (R=>R)
alors ['a', 'l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 0.0 <=>  (a=>a) (l=>l) (o=>o) (R=>R)
comment ['g', 'R'] => aurait ['O', 'R', 'E'] Erreur 2.0 <=>  (g=>O) (R=>R) (=>E)
avons ['v', 'o~', 'z'] => avons ['a', 'v', 'o~', 'z'] Correct 1.0 <=>  (=>a) (v=>v) (o~=>o~) (z=>z)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
nouveau ['n', 'u', 'v', 'o'] => nouveau ['n', 'u', 'v', 'o'] Correct 0.0 <=>  (n=>n) (u=>u) (v=>v) (o=>o)
roman ['R', 'O', 'm', 'a~'] => roman ['R', 'O', 'm', 'a~'] Correct 0.0 <=>  (R=>R) (O=>O) (m=>m) (a~=>a~)
ici ['i', 's', 'i'] => ici ['i', 's', 'i'] Correct 0.0 <=>  (i=>i) (s=>s) (i=>i)
début ['d', 'e', 'b', 'y'] => début ['d', 'e', 'b', 'y'] Correct 0.0 <=>  (d=>d) (e=>e) (b=>b) (y=>y)
pourquoi ['p', 'u', 'R', 'k', 'w', 'a'] => pourquoi ['p', 'u', 'R', 'k', 'w', 'a'] Correct 0.0 <=>  (p=>p) (u=>u) (R=>R) (k=>k) (w=>w) (a=>a)
encore ['a~', 'k', 'o', 'R'] => encore ['a~', 'k', 'o', 'R'] Correct 0.0 <=>  (a~=>a~) (k=>k) (o=>o) (R=>R)
toujours ['t', 'u', 'Z', 'u', 'R'] => toujours ['t', 'u', 'Z', 'u', 'R'] Correct 0.0 <=>  (t=>t) (u=>u) (Z=>Z) (u=>u) (R=>R)
vraiment ['v', 'w', 'a', 'a~', 'R'] => voilà ['v', 'w', 'a', 'l', 'a'] Erreur 2.0 <=>  (v=>v) (w=>w) (a=>a) (a~=>l) (R=>a)
aller ['E', 'l', 'e'] => allez ['a', 'l', 'e'] Erreur 1.0 <=>  (E=>a) (l=>l) (e=>e)
été ['t'] => été ['e', 't', 'e'] Correct 2.0 <=>  (=>e) (t=>t) (=>e)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
aussi ['s', 'i'] => aussi ['O', 's', 'i'] Correct 1.0 <=>  (=>O) (s=>s) (i=>i)
aurait ['O', 'R', 'e'] => aurait ['O', 'R', 'e'] Correct 0.0 <=>  (O=>O) (R=>R) (e=>e)
avec ['a', 'v', 'E', 'k', 'R'] => avec ['a', 'v', 'E', 'k'] Correct 1.0 <=>  (a=>a) (v=>v) (E=>E) (k=>k) (R=>)
enfin ['f', 'e~'] => enfin ['a~', 'f', 'e~'] Correct 1.0 <=>  (=>a~) (f=>f) (e~=>e~)
enfin ['f', 'e~'] => enfin ['a~', 'f', 'e~'] Correct 1.0 <=>  (=>a~) (f=>f) (e~=>e~)
ailleurs ['a', 'j', '9', 'R'] => ailleurs ['a', 'j', '9', 'R'] Correct 0.0 <=>  (a=>a) (j=>j) (9=>9) (R=>R)
exemple ['g', 'z', 'a~', 'p', 'l'] => exemple ['E', 'g', 'z', 'a~', 'p', 'l'] Correct 1.0 <=>  (=>E) (g=>g) (z=>z) (a~=>a~) (p=>p) (l=>l)
déjà ['d', 'e', 'Z', 'a'] => déjà ['d', 'e', 'Z', 'a'] Correct 0.0 <=>  (d=>d) (e=>e) (Z=>Z) (a=>a)
passé ['p', 'a', 's', 'e'] => passé ['p', 'a', 's', 'e'] Correct 0.0 <=>  (p=>p) (a=>a) (s=>s) (e=>e)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
alors ['l', 'a', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 2.0 <=>  (=>a) (l=>l) (a=>o) (R=>R)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
encore ['a~', 'k', 'o', 'R'] => encore ['a~', 'k', 'o', 'R'] Correct 0.0 <=>  (a~=>a~) (k=>k) (o=>o) (R=>R)
beaucoup ['b', 'O', 'k', 'u'] => beaucoup ['b', 'O', 'k', 'u'] Correct 0.0 <=>  (b=>b) (O=>O) (k=>k) (u=>u)
enfin ['p', 'a', 'v'] => avez ['a', 'v', 'e'] Erreur 2.0 <=>  (p=>) (a=>a) (v=>v) (=>e)
français ['f', 'R', 'a~', 's', 'E', 'e'] => français ['f', 'R', 'a~', 's', 'e'] Correct 1.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s) (E=>) (e=>e)
enfin ['f', 'a'] => enfin ['a~', 'f', 'e~'] Correct 2.0 <=>  (=>a~) (f=>f) (a=>e~)
aurait ['a', 'R'] => alors ['a', 'l', 'o', 'R'] Erreur 2.0 <=>  (a=>a) (=>l) (=>o) (R=>R)
abord ['a', 'b', 'o', 'R'] => abord ['a', 'b', 'o', 'R'] Correct 0.0 <=>  (a=>a) (b=>b) (o=>o) (R=>R)
surtout ['s', 'y', 'R', 't', 'u'] => surtout ['s', 'y', 'R', 't', 'u'] Correct 0.0 <=>  (s=>s) (y=>y) (R=>R) (t=>t) (u=>u)
ensemble ['a~', 's', 'a~', 'b', 'l'] => ensemble ['a~', 's', 'a~', 'b', 'l'] Correct 0.0 <=>  (a~=>a~) (s=>s) (a~=>a~) (b=>b) (l=>l)
accord ['a', 'k', 'o', 'R'] => accord ['a', 'k', 'o', 'R'] Correct 0.0 <=>  (a=>a) (k=>k) (o=>o) (R=>R)
enfin ['f', 'E'] => était ['e', 't', 'E'] Erreur 2.0 <=>  (=>e) (f=>t) (E=>E)
roman ['O', 'm', 'a~', 'e'] => moment ['m', 'O', 'm', 'a~'] Erreur 2.0 <=>  (=>m) (O=>O) (m=>m) (a~=>a~) (e=>)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
toujours ['t', 't', 'u', 'Z', 'u', 'R'] => toujours ['t', 'u', 'Z', 'u', 'R'] Correct 1.0 <=>  (t=>t) (t=>) (u=>u) (Z=>Z) (u=>u) (R=>R)
toujours ['t', 'u', 'Z', 'u', 'R'] => toujours ['t', 'u', 'Z', 'u', 'R'] Correct 0.0 <=>  (t=>t) (u=>u) (Z=>Z) (u=>u) (R=>R)
aussi ['O', 's', 'i', 'e'] => aussi ['O', 's', 'i'] Correct 1.0 <=>  (O=>O) (s=>s) (i=>i) (e=>)
vraiment ['v', 'R', 'e', 'm', 'a~'] => vraiment ['v', 'R', 'e', 'm', 'a~'] Correct 0.0 <=>  (v=>v) (R=>R) (e=>e) (m=>m) (a~=>a~)
ici ['i', 's', 'i'] => ici ['i', 's', 'i'] Correct 0.0 <=>  (i=>i) (s=>s) (i=>i)
alors ['l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 1.0 <=>  (=>a) (l=>l) (o=>o) (R=>R)
roman ['R', 'O', 'm', 'a~'] => roman ['R', 'O', 'm', 'a~'] Correct 0.0 <=>  (R=>R) (O=>O) (m=>m) (a~=>a~)
avez ['a', 'v', 'e'] => avez ['a', 'v', 'e'] Correct 0.0 <=>  (a=>a) (v=>v) (e=>e)
envie ['R', 'a~', 'p', 'l', 'i'] => pays ['p', 'e', 'i'] Erreur 3.0 <=>  (R=>) (a~=>) (p=>p) (l=>e) (i=>i)
parler ['p', 'a', 'R', 'l', 'e'] => parler ['p', 'a', 'R', 'l', 'e'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R) (l=>l) (e=>e)
enfin ['a~', 'f', 'e~'] => enfin ['a~', 'f', 'e~'] Correct 0.0 <=>  (a~=>a~) (f=>f) (e~=>e~)
alors ['l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 1.0 <=>  (=>a) (l=>l) (o=>o) (R=>R)
histoire ['s', 't', 'w', 'a', 'R'] => histoire ['i', 's', 't', 'w', 'a', 'R'] Correct 1.0 <=>  (=>i) (s=>s) (t=>t) (w=>w) (a=>a) (R=>R)
aurait ['a~', 'n', 'a'] => enfin ['a~', 'f', 'e~'] Erreur 2.0 <=>  (a~=>a~) (n=>f) (a=>e~)
histoire ['n', 't', 'a'] => état ['e', 't', 'a'] Erreur 1.0 <=>  (n=>e) (t=>t) (a=>a)
vraiment ['v', 'a~', 'n', 'a~'] => pendant ['p', 'a~', 'd', 'a~'] Erreur 2.0 <=>  (v=>p) (a~=>a~) (n=>d) (a~=>a~)
appelle ['@', 'p', 'E', 'i'] => pays ['p', 'E', 'i'] Erreur 1.0 <=>  (@=>) (p=>p) (E=>E) (i=>i)
paris ['b', 'a', 'R'] => paris ['p', 'a', 'R', 'i'] Correct 2.0 <=>  (b=>p) (a=>a) (R=>R) (=>i)
nouvelle ['n', 'u', 'v', 'E', 'l'] => nouvelle ['n', 'u', 'v', 'E', 'l'] Correct 0.0 <=>  (n=>n) (u=>u) (v=>v) (E=>E) (l=>l)
nouvelle ['R', 'e', 'l'] => pays ['p', 'e', 'i'] Erreur 2.0 <=>  (R=>p) (e=>e) (l=>i)
personne ['E', 'R', 's', 'O', 'n'] => personnes ['p', 'E', 'R', 's', 'O', 'n'] Erreur 1.0 <=>  (=>p) (E=>E) (R=>R) (s=>s) (O=>O) (n=>n)
encore ['a~', 'k', 'o', 'R'] => encore ['a~', 'k', 'o', 'R'] Correct 0.0 <=>  (a~=>a~) (k=>k) (o=>o) (R=>R)
été ['a', 'p', 'l', 'y'] => après ['a', 'p', 'R', 'e'] Erreur 2.0 <=>  (a=>a) (p=>p) (l=>R) (y=>e)
alors ['a', 'l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 0.0 <=>  (a=>a) (l=>l) (o=>o) (R=>R)
voilà ['w', 'a', 'l', 'a'] => voilà ['v', 'w', 'a', 'l', 'a'] Correct 1.0 <=>  (=>v) (w=>w) (a=>a) (l=>l) (a=>a)
alors ['a', 'l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 0.0 <=>  (a=>a) (l=>l) (o=>o) (R=>R)
moment ['m', 'O', 'm', 'a~'] => moment ['m', 'O', 'm', 'a~'] Correct 0.0 <=>  (m=>m) (O=>O) (m=>m) (a~=>a~)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
paris ['p', 'a', 'R', 'i'] => paris ['p', 'a', 'R', 'i'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R) (i=>i)
années ['a', 'n', 'e'] => années ['a', 'n', 'e'] Correct 0.0 <=>  (a=>a) (n=>n) (e=>e)
paris ['p', 'a', 'R', 'i'] => paris ['p', 'a', 'R', 'i'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R) (i=>i)
paris ['a', 'R', 'i'] => paris ['p', 'a', 'R', 'i'] Correct 1.0 <=>  (=>p) (a=>a) (R=>R) (i=>i)
années ['n', 'e'] => années ['a', 'n', 'e'] Correct 1.0 <=>  (=>a) (n=>n) (e=>e)
était ['e', 't', 'e'] => été ['e', 't', 'e'] Erreur 0.0 <=>  (e=>e) (t=>t) (e=>e)
vraiment ['v', 'R', 'e', 'm', 'a~', 'l'] => vraiment ['v', 'R', 'e', 'm', 'a~'] Correct 1.0 <=>  (v=>v) (R=>R) (e=>e) (m=>m) (a~=>a~) (l=>)
était [''] => été ['e', 't', 'e'] Erreur 3.0 <=>  (=>e) (=>t) (=>e)
paris ['a', 'R', 'i'] => paris ['p', 'a', 'R', 'i'] Correct 1.0 <=>  (=>p) (a=>a) (R=>R) (i=>i)
alors ['l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 1.0 <=>  (=>a) (l=>l) (o=>o) (R=>R)
avait ['a', 'v', 'e'] => avez ['a', 'v', 'e'] Erreur 0.0 <=>  (a=>a) (v=>v) (e=>e)
était ['t', 'p', 'a'] => état ['e', 't', 'a'] Erreur 2.0 <=>  (t=>e) (p=>t) (a=>a)
beaucoup ['b', 'O', 'k', 'u'] => beaucoup ['b', 'O', 'k', 'u'] Correct 0.0 <=>  (b=>b) (O=>O) (k=>k) (u=>u)
avait ['a', 'v', 'e'] => avez ['a', 'v', 'e'] Erreur 0.0 <=>  (a=>a) (v=>v) (e=>e)
ailleurs ['a', 'j', '9', 'R'] => ailleurs ['a', 'j', '9', 'R'] Correct 0.0 <=>  (a=>a) (j=>j) (9=>9) (R=>R)
appelle ['a', 'p', 'E', 'l'] => appelle ['a', 'p', 'E', 'l'] Correct 0.0 <=>  (a=>a) (p=>p) (E=>E) (l=>l)
appelle ['a', 'p', 'E', 'l', '@'] => appelle ['a', 'p', 'E', 'l', '@'] Correct 0.0 <=>  (a=>a) (p=>p) (E=>E) (l=>l) (@=>@)
roman ['R', 'O', 'm', 'a~'] => roman ['R', 'O', 'm', 'a~'] Correct 0.0 <=>  (R=>R) (O=>O) (m=>m) (a~=>a~)
roman ['R', 'O', 'm', 'a~'] => roman ['R', 'O', 'm', 'a~'] Correct 0.0 <=>  (R=>R) (O=>O) (m=>m) (a~=>a~)
journal ['Z', 'u', 'R', 'n', 'a', 'l'] => journal ['Z', 'u', 'R', 'n', 'a', 'l'] Correct 0.0 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (a=>a) (l=>l)
appelle ['p', 'E', 'l'] => pays ['p', 'E', 'i'] Erreur 1.0 <=>  (p=>p) (E=>E) (l=>i)
appelle ['a', 'p', 'E', 'l'] => appelle ['a', 'p', 'E', 'l'] Correct 0.0 <=>  (a=>a) (p=>p) (E=>E) (l=>l)
aller ['a', 'l', 'e'] => allez ['a', 'l', 'e'] Erreur 0.0 <=>  (a=>a) (l=>l) (e=>e)
journal ['Z', 'u', 'R', 'n', 'a'] => journal ['Z', 'u', 'R', 'n', 'a', 'l'] Correct 1.0 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (a=>a) (=>l)
avec ['v', 'E', 'k', 'y'] => avec ['a', 'v', 'E', 'k'] Correct 2.0 <=>  (=>a) (v=>v) (E=>E) (k=>k) (y=>)
vraiment ['v', 'R', 'e', 'm', 'a~'] => vraiment ['v', 'R', 'e', 'm', 'a~'] Correct 0.0 <=>  (v=>v) (R=>R) (e=>e) (m=>m) (a~=>a~)
aujourd' ['O', 'Z', 'u', 'R', 'd'] => aujourd' ['O', 'Z', 'u', 'R', 'd'] Correct 0.0 <=>  (O=>O) (Z=>Z) (u=>u) (R=>R) (d=>d)
jamais ['Z', 'a', 'm', 'e'] => jamais ['Z', 'a', 'm', 'e'] Correct 0.0 <=>  (Z=>Z) (a=>a) (m=>m) (e=>e)
vraiment ['f', 'E', 'R', 'a'] => affaire ['a', 'f', 'E', 'R', '@'] Erreur 2.0 <=>  (=>a) (f=>f) (E=>E) (R=>R) (a=>@)
beaucoup ['b', 'O', 'k', 'u'] => beaucoup ['b', 'O', 'k', 'u'] Correct 0.0 <=>  (b=>b) (O=>O) (k=>k) (u=>u)
exemple ['E', 'g', 'z', 'a~', 'p', 'l', 'k', '@'] => exemple ['E', 'g', 'z', 'a~', 'p', 'l', '@'] Correct 1.0 <=>  (E=>E) (g=>g) (z=>z) (a~=>a~) (p=>p) (l=>l) (k=>) (@=>@)
enfin ['a~', 'f', 'e~'] => enfin ['a~', 'f', 'e~'] Correct 0.0 <=>  (a~=>a~) (f=>f) (e~=>e~)
moment ['m', 'O', 'm', 'a~'] => moment ['m', 'O', 'm', 'a~'] Correct 0.0 <=>  (m=>m) (O=>O) (m=>m) (a~=>a~)
pays ['p', 'E', 'i'] => pays ['p', 'E', 'i'] Correct 0.0 <=>  (p=>p) (E=>E) (i=>i)
avec ['a', 'v', 'E', 'k'] => avec ['a', 'v', 'E', 'k'] Correct 0.0 <=>  (a=>a) (v=>v) (E=>E) (k=>k)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
question ['k', 'E', 's', 'j', 'o~', 'd'] => question ['k', 'E', 's', 'j', 'o~'] Correct 1.0 <=>  (k=>k) (E=>E) (s=>s) (j=>j) (o~=>o~) (d=>)
vraiment ['v', 'R', 'e', 'm', 'a~', 'e~'] => vraiment ['v', 'R', 'e', 'm', 'a~'] Correct 1.0 <=>  (v=>v) (R=>R) (e=>e) (m=>m) (a~=>a~) (e~=>)
journal ['Z', 'u', 'R', 'n', 'a', 'l'] => journal ['Z', 'u', 'R', 'n', 'a', 'l'] Correct 0.0 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (a=>a) (l=>l)
voilà ['w', 'a', 'l', 'a'] => voilà ['v', 'w', 'a', 'l', 'a'] Correct 1.0 <=>  (=>v) (w=>w) (a=>a) (l=>l) (a=>a)
journal ['Z', 'u', 'R', 'n', 'a'] => journal ['Z', 'u', 'R', 'n', 'a', 'l'] Correct 1.0 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (a=>a) (=>l)
merci ['m', 'E', 'R', 's', 'i'] => merci ['m', 'E', 'R', 's', 'i'] Correct 0.0 <=>  (m=>m) (E=>E) (R=>R) (s=>s) (i=>i)
beaucoup ['b', 'O', 'k', 'u'] => beaucoup ['b', 'O', 'k', 'u'] Correct 0.0 <=>  (b=>b) (O=>O) (k=>k) (u=>u)
était ['t', 'e'] => été ['e', 't', 'e'] Erreur 1.0 <=>  (=>e) (t=>t) (e=>e)
avec ['a', 'v', 'E', 'k', 'l'] => avec ['a', 'v', 'E', 'k'] Correct 1.0 <=>  (a=>a) (v=>v) (E=>E) (k=>k) (l=>)
était ['t', 'e'] => été ['e', 't', 'e'] Erreur 1.0 <=>  (=>e) (t=>t) (e=>e)
avec ['a', 'v', 'E'] => avait ['a', 'v', 'E'] Erreur 0.0 <=>  (a=>a) (v=>v) (E=>E)
après ['a', 'p', 'R', 'e'] => après ['a', 'p', 'R', 'e'] Correct 0.0 <=>  (a=>a) (p=>p) (R=>R) (e=>e)
ici ['i', 's', 'i'] => ici ['i', 's', 'i'] Correct 0.0 <=>  (i=>i) (s=>s) (i=>i)
avec ['v', 'E', 'k', 'l'] => avec ['a', 'v', 'E', 'k'] Correct 2.0 <=>  (=>a) (v=>v) (E=>E) (k=>k) (l=>)
après ['p', 'R', 'e'] => après ['a', 'p', 'R', 'e'] Correct 1.0 <=>  (=>a) (p=>p) (R=>R) (e=>e)
inter ['e~', 't', 'E', 'R'] => inter ['e~', 't', 'E', 'R'] Correct 0.0 <=>  (e~=>e~) (t=>t) (E=>E) (R=>R)
dernière ['d', 'E', 'R', 'n', 'j', 'E', 'R'] => dernière ['d', 'E', 'R', 'n', 'j', 'E', 'R'] Correct 0.0 <=>  (d=>d) (E=>E) (R=>R) (n=>n) (j=>j) (E=>E) (R=>R)
inter ['e~', 't', 'E', 'R'] => inter ['e~', 't', 'E', 'R'] Correct 0.0 <=>  (e~=>e~) (t=>t) (E=>E) (R=>R)
inter [''] => été ['e', 't', 'e'] Erreur 3.0 <=>  (=>e) (=>t) (=>e)
inter [''] => été ['e', 't', 'e'] Erreur 3.0 <=>  (=>e) (=>t) (=>e)
avec ['a', 'v', 'E', 'k'] => avec ['a', 'v', 'E', 'k'] Correct 0.0 <=>  (a=>a) (v=>v) (E=>E) (k=>k)
inter ['e~', 't', 'E', 'R'] => inter ['e~', 't', 'E', 'R'] Correct 0.0 <=>  (e~=>e~) (t=>t) (E=>E) (R=>R)
toujours ['t', 'u', 'Z', 'u', 'R'] => toujours ['t', 'u', 'Z', 'u', 'R'] Correct 0.0 <=>  (t=>t) (u=>u) (Z=>Z) (u=>u) (R=>R)
personnes ['p', 'E', 'R', 's', 'O', 'n'] => personnes ['p', 'E', 'R', 's', 'O', 'n'] Correct 0.0 <=>  (p=>p) (E=>E) (R=>R) (s=>s) (O=>O) (n=>n)
aurait ['R', 'e', 'n', 'e'] => été ['e', 't', 'e'] Erreur 2.0 <=>  (R=>) (e=>e) (n=>t) (e=>e)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
personnes ['p', 'E', 'R', 's', 'O', 'n'] => personnes ['p', 'E', 'R', 's', 'O', 'n'] Correct 0.0 <=>  (p=>p) (E=>E) (R=>R) (s=>s) (O=>O) (n=>n)
partir ['p', 'a', 'R', 't', 'i', 'R'] => partir ['p', 'a', 'R', 't', 'i', 'R'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R) (t=>t) (i=>i) (R=>R)
aujourd' ['O', 'Z', 'u', 'R', 'd'] => aujourd' ['O', 'Z', 'u', 'R', 'd'] Correct 0.0 <=>  (O=>O) (Z=>Z) (u=>u) (R=>R) (d=>d)
avec ['v', 'E', 'k', 'y'] => avec ['a', 'v', 'E', 'k'] Correct 2.0 <=>  (=>a) (v=>v) (E=>E) (k=>k) (y=>)
ministre ['m', 'i', 'n', 'i', 's', 't', 'R'] => ministre ['m', 'i', 'n', 'i', 's', 't', 'R'] Correct 0.0 <=>  (m=>m) (i=>i) (n=>n) (i=>i) (s=>s) (t=>t) (R=>R)
dernier ['d', 'E', 'R', 'n', 'j', 'e'] => dernier ['d', 'E', 'R', 'n', 'j', 'e'] Correct 0.0 <=>  (d=>d) (E=>E) (R=>R) (n=>n) (j=>j) (e=>e)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
déjà ['d', 'e', 'Z', 'a', 'a'] => déjà ['d', 'e', 'Z', 'a'] Correct 1.0 <=>  (d=>d) (e=>e) (Z=>Z) (a=>a) (a=>)
pays ['p', 'e', 'i', 'z'] => pays ['p', 'e', 'i', 'z'] Correct 0.0 <=>  (p=>p) (e=>e) (i=>i) (z=>z)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
personnes ['p', 'E', 'R', 's', 'O', 'n'] => personnes ['p', 'E', 'R', 's', 'O', 'n'] Correct 0.0 <=>  (p=>p) (E=>E) (R=>R) (s=>s) (O=>O) (n=>n)
journée ['Z', 'u', 'R', 'n', 'e'] => journée ['Z', 'u', 'R', 'n', 'e'] Correct 0.0 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (e=>e)
journée ['Z', 'u', 'R', 'n', 'e'] => journée ['Z', 'u', 'R', 'n', 'e'] Correct 0.0 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (e=>e)
dernier ['d', 'E', 'R', 'n', 'j', 'e'] => dernier ['d', 'E', 'R', 'n', 'j', 'e'] Correct 0.0 <=>  (d=>d) (E=>E) (R=>R) (n=>n) (j=>j) (e=>e)
journée ['Z', 'u', 'R', 'n', 'e'] => journée ['Z', 'u', 'R', 'n', 'e'] Correct 0.0 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (e=>e)
inter ['e~', 't', 'E', 'R'] => inter ['e~', 't', 'E', 'R'] Correct 0.0 <=>  (e~=>e~) (t=>t) (E=>E) (R=>R)
abord ['a', 'b', 'o', 'R'] => abord ['a', 'b', 'o', 'R'] Correct 0.0 <=>  (a=>a) (b=>b) (o=>o) (R=>R)
