dans ['t', 'o~'] => ton ['t', 'o~'] Erreur 0.0 <=>  (t=>t) (o~=>o~)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
hier ['j', 'E', 'R'] => hier ['j', 'E', 'R'] Correct 0.0 <=>  (j=>j) (E=>E) (R=>R)
a ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
a ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
30 ['t', 'R', 'a~', 't'] => 30 ['t', 'R', 'a~', 't'] Correct 0.0 <=>  (t=>t) (R=>R) (a~=>a~) (t=>t)
à ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
en ['f'] => est ['e'] Erreur 1.0 <=>  (f=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
fin ['f', 'e~', 'd'] => fin ['f', 'e~'] Correct 1.0 <=>  (f=>f) (e~=>e~) (d=>)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
1 ['e~'] => un ['e~'] Erreur 0.0 <=>  (e~=>e~)
a [''] => est ['e'] Erreur 1.0 <=>  (=>e)
3 ['t', 'R', 'w'] => très ['t', 'R', 'e'] Erreur 1.0 <=>  (t=>t) (R=>R) (w=>e)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
ont [''] => est ['e'] Erreur 1.0 <=>  (=>e)
fait ['f', 'E'] => fait ['f', 'E'] Correct 0.0 <=>  (f=>f) (E=>E)
match ['m', 'a', 't', 'S'] => match ['m', 'a', 't', 'S'] Correct 0.0 <=>  (m=>m) (a=>a) (t=>t) (S=>S)
et ['d', 'e'] => des ['d', 'e'] Erreur 0.0 <=>  (d=>d) (e=>e)
soir ['s', 'w', 'a', 'R'] => soir ['s', 'w', 'a', 'R'] Correct 0.0 <=>  (s=>s) (w=>w) (a=>a) (R=>R)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
est ['e', 't'] => est ['e', 't'] Correct 0.0 <=>  (e=>e) (t=>t)
un ['e~'] => un ['e~'] Correct 0.0 <=>  (e~=>e~)
un ['e~', 'n', 'o'] => un ['e~', 'n'] Correct 1.0 <=>  (e~=>e~) (n=>n) (o=>)
homme ['m'] => est ['e'] Erreur 1.0 <=>  (m=>e)
ans ['a~'] => en ['a~'] Erreur 0.0 <=>  (a~=>a~)
hier ['j', 'E', 'R'] => hier ['j', 'E', 'R'] Correct 0.0 <=>  (j=>j) (E=>E) (R=>R)
par ['p', 'a', 'R'] => par ['p', 'a', 'R'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R)
une ['y', 'n'] => une ['y', 'n'] Correct 0.0 <=>  (y=>y) (n=>n)
il ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
hors ['o'] => au ['o'] Erreur 0.0 <=>  (o=>o)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
dans ['d', 'a~'] => dans ['d', 'a~'] Correct 0.0 <=>  (d=>d) (a~=>a~)
sud ['@', 's', 'y', 'd'] => sud ['s', 'y', 'd'] Correct 1.0 <=>  (@=>) (s=>s) (y=>y) (d=>d)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
suisse ['s', 'H', 'i', 's'] => suisse ['s', 'H', 'i', 's'] Correct 0.0 <=>  (s=>s) (H=>H) (i=>i) (s=>s)
a [''] => est ['e'] Erreur 1.0 <=>  (=>e)
hui ['H', 'i'] => hui ['H', 'i'] Correct 0.0 <=>  (H=>H) (i=>i)
sous ['s', 'u'] => sous ['s', 'u'] Correct 0.0 <=>  (s=>s) (u=>u)
jeune ['e', 'n'] => est ['e', 't'] Erreur 1.0 <=>  (e=>e) (n=>t)
a ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
sans ['s', 'a~'] => sans ['s', 'a~'] Correct 0.0 <=>  (s=>s) (a~=>a~)
doute ['d', 'u', 't'] => doute ['d', 'u', 't'] Correct 0.0 <=>  (d=>d) (u=>u) (t=>t)
pu ['p', 'y'] => pu ['p', 'y'] Correct 0.0 <=>  (p=>p) (y=>y)
grâce ['g', 'R', 'a', 's', 'a'] => grâce ['g', 'R', 'a', 's'] Correct 1.0 <=>  (g=>g) (R=>R) (a=>a) (s=>s) (a=>)
à [''] => est ['e'] Erreur 1.0 <=>  (=>e)
une ['y', 'n'] => une ['y', 'n'] Correct 0.0 <=>  (y=>y) (n=>n)
il ['i', 'e'] => est ['e'] Erreur 1.0 <=>  (i=>) (e=>e)
devant ['d', '@', 'v', 'a~'] => devant ['d', '@', 'v', 'a~'] Correct 0.0 <=>  (d=>d) (@=>@) (v=>v) (a~=>a~)
son ['s', 'o~'] => sont ['s', 'o~'] Erreur 0.0 <=>  (s=>s) (o~=>o~)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
un ['e~'] => un ['e~'] Correct 0.0 <=>  (e~=>e~)
air ['E', 'R'] => air ['E', 'R'] Correct 0.0 <=>  (E=>E) (R=>R)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
il ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
dans ['d', 'o~'] => dont ['d', 'o~'] Erreur 0.0 <=>  (d=>d) (o~=>o~)
quelques ['k', 'k', 'E', 'l', 'k', '@', 'z'] => quelques ['k', 'E', 'l', 'k', '@', 'z'] Correct 1.0 <=>  (k=>k) (k=>) (E=>E) (l=>l) (k=>k) (@=>@) (z=>z)
sur ['s', 'y', 'R'] => sur ['s', 'y', 'R'] Correct 0.0 <=>  (s=>s) (y=>y) (R=>R)
les ['l', 'e'] => les ['l', 'e'] Correct 0.0 <=>  (l=>l) (e=>e)
grandes ['g', 'R', 'a~', 'd', 'z'] => grandes ['g', 'R', 'a~', 'd', 'z'] Correct 0.0 <=>  (g=>g) (R=>R) (a~=>a~) (d=>d) (z=>z)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
hui ['d', 'H', 'i'] => dit ['d', 'i'] Erreur 1.0 <=>  (d=>d) (H=>) (i=>i)
grâce ['g', 'R', 'a', 's', 'a'] => grâce ['g', 'R', 'a', 's'] Correct 1.0 <=>  (g=>g) (R=>R) (a=>a) (s=>s) (a=>)
à [''] => est ['e'] Erreur 1.0 <=>  (=>e)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
taux ['t', 'o'] => taux ['t', 'o'] Correct 0.0 <=>  (t=>t) (o=>o)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
au ['o'] => au ['o'] Correct 0.0 <=>  (o=>o)
on [''] => est ['e'] Erreur 1.0 <=>  (=>e)
peut ['p', '2'] => peut ['p', '2'] Correct 0.0 <=>  (p=>p) (2=>2)
plus ['p', 'l', 'y'] => plus ['p', 'l', 'y'] Correct 0.0 <=>  (p=>p) (l=>l) (y=>y)
ses ['s', 'e'] => ces ['s', 'e'] Erreur 0.0 <=>  (s=>s) (e=>e)
pour ['R'] => est ['e'] Erreur 1.0 <=>  (R=>e)
rendre ['R', 'a~', 'd', 'R', '@'] => rendre ['R', 'a~', 'd', 'R', '@'] Correct 0.0 <=>  (R=>R) (a~=>a~) (d=>d) (R=>R) (@=>@)
son ['s', 'o~'] => sont ['s', 'o~'] Erreur 0.0 <=>  (s=>s) (o~=>o~)
en ['a~', 'n'] => en ['a~', 'n'] Correct 0.0 <=>  (a~=>a~) (n=>n)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
on ['o~'] => on ['o~'] Correct 0.0 <=>  (o~=>o~)
peut ['p', '2'] => peut ['p', '2'] Correct 0.0 <=>  (p=>p) (2=>2)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
faire ['f', 'E', 'R'] => faire ['f', 'E', 'R'] Correct 0.0 <=>  (f=>f) (E=>E) (R=>R)
comme ['k', 'o', 'm'] => comme ['k', 'o', 'm'] Correct 0.0 <=>  (k=>k) (o=>o) (m=>m)
voir ['w', 'a', 'R'] => par ['p', 'a', 'R'] Erreur 1.0 <=>  (w=>p) (a=>a) (R=>R)
son ['s', 'o~', 'n'] => son ['s', 'o~', 'n'] Correct 0.0 <=>  (s=>s) (o~=>o~) (n=>n)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
les ['l', 'e'] => les ['l', 'e'] Correct 0.0 <=>  (l=>l) (e=>e)
du ['d', 'y'] => du ['d', 'y'] Correct 0.0 <=>  (d=>d) (y=>y)
vite ['v', 'i', 't'] => vite ['v', 'i', 't'] Correct 0.0 <=>  (v=>v) (i=>i) (t=>t)
des ['d', 'e', 'z'] => des ['d', 'e', 'z'] Correct 0.0 <=>  (d=>d) (e=>e) (z=>z)
ça ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
pour ['R'] => est ['e'] Erreur 1.0 <=>  (R=>e)
sur ['s', 'y', 'R'] => sur ['s', 'y', 'R'] Correct 0.0 <=>  (s=>s) (y=>y) (R=>R)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
taux ['t', 'o'] => taux ['t', 'o'] Correct 0.0 <=>  (t=>t) (o=>o)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
ou [''] => est ['e'] Erreur 1.0 <=>  (=>e)
au ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
prix ['p', 'R', 'i'] => pris ['p', 'R', 'i'] Erreur 0.0 <=>  (p=>p) (R=>R) (i=>i)
un ['e~', 'n'] => un ['e~', 'n'] Correct 0.0 <=>  (e~=>e~) (n=>n)
dans ['a~'] => en ['a~'] Erreur 0.0 <=>  (a~=>a~)
monde ['m', 'o~', 'd'] => monde ['m', 'o~', 'd'] Correct 0.0 <=>  (m=>m) (o~=>o~) (d=>d)
france ['f', 'R', 'a~', 's', 'e~'] => france ['f', 'R', 'a~', 's', '@'] Correct 1.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s) (e~=>@)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
3 [''] => est ['e'] Erreur 1.0 <=>  (=>e)
des [''] => est ['e'] Erreur 1.0 <=>  (=>e)
la ['l'] => est ['e'] Erreur 1.0 <=>  (l=>e)
par ['p', 'a', 'R'] => par ['p', 'a', 'R'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R)
et [''] => est ['e'] Erreur 1.0 <=>  (=>e)
en ['a~', 'n', 'd'] => en ['a~', 'n'] Correct 1.0 <=>  (a~=>a~) (n=>n) (d=>)
du ['d', 'y'] => du ['d', 'y'] Correct 0.0 <=>  (d=>d) (y=>y)
sur ['s', 'y', 'R'] => sur ['s', 'y', 'R'] Correct 0.0 <=>  (s=>s) (y=>y) (R=>R)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
france ['f', 'R', 'a~', 's', 't'] => france ['f', 'R', 'a~', 's', '@'] Correct 1.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s) (t=>@)
3 ['R', 'w', 'a'] => roi ['R', 'w', 'a'] Erreur 0.0 <=>  (R=>R) (w=>w) (a=>a)
8 ['H', 'i'] => hui ['H', 'i'] Erreur 0.0 <=>  (H=>H) (i=>i)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
les ['l', 'e'] => les ['l', 'e'] Correct 0.0 <=>  (l=>l) (e=>e)
par ['p', 'a', 'R'] => par ['p', 'a', 'R'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R)
et [''] => est ['e'] Erreur 1.0 <=>  (=>e)
les [''] => est ['e'] Erreur 1.0 <=>  (=>e)
qui [''] => est ['e'] Erreur 1.0 <=>  (=>e)
ont [''] => est ['e'] Erreur 1.0 <=>  (=>e)
les [''] => est ['e'] Erreur 1.0 <=>  (=>e)
la [''] => est ['e'] Erreur 1.0 <=>  (=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
3 ['R', 'a'] => la ['l', 'a'] Erreur 1.0 <=>  (R=>l) (a=>a)
et [''] => est ['e'] Erreur 1.0 <=>  (=>e)
et [''] => est ['e'] Erreur 1.0 <=>  (=>e)
sur ['s', 'y', 'R'] => sur ['s', 'y', 'R'] Correct 0.0 <=>  (s=>s) (y=>y) (R=>R)
france [''] => est ['e'] Erreur 1.0 <=>  (=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
et [''] => est ['e'] Erreur 1.0 <=>  (=>e)
un ['R', 'e~', 'p'] => un ['e~'] Correct 2.0 <=>  (R=>) (e~=>e~) (p=>)
petit ['t', 'i'] => qui ['k', 'i'] Erreur 1.0 <=>  (t=>k) (i=>i)
peu ['p', '2'] => peut ['p', '2'] Erreur 0.0 <=>  (p=>p) (2=>2)
plus ['p', 'l', 'y'] => plus ['p', 'l', 'y'] Correct 0.0 <=>  (p=>p) (l=>l) (y=>y)
4 ['k', 'a', 't', 'R'] => 4 ['k', 'a', 't', 'R'] Correct 0.0 <=>  (k=>k) (a=>a) (t=>t) (R=>R)
sur ['y', 'R'] => une ['y', 'n'] Erreur 1.0 <=>  (y=>y) (R=>n)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
heure ['R'] => est ['e'] Erreur 1.0 <=>  (R=>e)
masque ['n', 'm', 'a', 's', 'k', 'e'] => masque ['m', 'a', 's', 'k'] Correct 2.0 <=>  (n=>) (m=>m) (a=>a) (s=>s) (k=>k) (e=>)
et [''] => est ['e'] Erreur 1.0 <=>  (=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
masque ['m', 'a', 'R', 'E', 's', 'k'] => presque ['p', 'R', 'E', 's', 'k'] Erreur 2.0 <=>  (m=>) (a=>p) (R=>R) (E=>E) (s=>s) (k=>k)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
tous ['t', 'u', 'z', 's', 'e'] => tous ['t', 'u', 'z'] Correct 2.0 <=>  (t=>t) (u=>u) (z=>z) (s=>) (e=>)
en [''] => est ['e'] Erreur 1.0 <=>  (=>e)
au [''] => est ['e'] Erreur 1.0 <=>  (=>e)
la [''] => est ['e'] Erreur 1.0 <=>  (=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
pour ['u'] => ou ['u'] Erreur 0.0 <=>  (u=>u)
un ['R'] => est ['e'] Erreur 1.0 <=>  (R=>e)
masque ['m', 'a', 's', 'k', 'e'] => masque ['m', 'a', 's', 'k'] Correct 1.0 <=>  (m=>m) (a=>a) (s=>s) (k=>k) (e=>)
et [''] => est ['e'] Erreur 1.0 <=>  (=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
soir ['s', 'w', 'a', 'R'] => soir ['s', 'w', 'a', 'R'] Correct 0.0 <=>  (s=>s) (w=>w) (a=>a) (R=>R)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
les ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
très ['t', 'R', 'e'] => très ['t', 'R', 'e'] Correct 0.0 <=>  (t=>t) (R=>R) (e=>e)
grands ['g', 'R', 'a~', 'z'] => grands ['g', 'R', 'a~', 'z'] Correct 0.0 <=>  (g=>g) (R=>R) (a~=>a~) (z=>z)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
on ['a~', 'm'] => en ['a~'] Erreur 1.0 <=>  (a~=>a~) (m=>)
aime ['E', 'm'] => aime ['E', 'm'] Correct 0.0 <=>  (E=>E) (m=>m)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
deux ['d', '2'] => deux ['d', '2'] Correct 0.0 <=>  (d=>d) (2=>2)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
du ['d', 'e'] => des ['d', 'e'] Erreur 0.0 <=>  (d=>d) (e=>e)
en ['a~', 'p'] => en ['a~'] Correct 1.0 <=>  (a~=>a~) (p=>)
parle ['a', 'R', 'l'] => parle ['p', 'a', 'R', 'l'] Correct 1.0 <=>  (=>p) (a=>a) (R=>R) (l=>l)
soir ['s', 'w', 'a', 'R'] => soir ['s', 'w', 'a', 'R'] Correct 0.0 <=>  (s=>s) (w=>w) (a=>a) (R=>R)
du ['d', 'y'] => du ['d', 'y'] Correct 0.0 <=>  (d=>d) (y=>y)
très ['t', 'R', 'e'] => très ['t', 'R', 'e'] Correct 0.0 <=>  (t=>t) (R=>R) (e=>e)
grand ['g', 'R', 'a~'] => grand ['g', 'R', 'a~'] Correct 0.0 <=>  (g=>g) (R=>R) (a~=>a~)
vous ['u'] => ou ['u'] Erreur 0.0 <=>  (u=>u)
des ['d', 'e'] => des ['d', 'e'] Correct 0.0 <=>  (d=>d) (e=>e)
jacques ['Z', 'a', 'k'] => jacques ['Z', 'a', 'k'] Correct 0.0 <=>  (Z=>Z) (a=>a) (k=>k)
et ['e', 'i', 'l'] => il ['i', 'l'] Erreur 1.0 <=>  (e=>) (i=>i) (l=>l)
un [''] => est ['e'] Erreur 1.0 <=>  (=>e)
si ['s', 'i'] => si ['s', 'i'] Correct 0.0 <=>  (s=>s) (i=>i)
dire ['d', 'i', 'R'] => dire ['d', 'i', 'R'] Correct 0.0 <=>  (d=>d) (i=>i) (R=>R)
pour ['p', 'u', 'R'] => pour ['p', 'u', 'R'] Correct 0.0 <=>  (p=>p) (u=>u) (R=>R)
son ['s', 'o~', 'p'] => sont ['s', 'o~', 't'] Erreur 1.0 <=>  (s=>s) (o~=>o~) (p=>t)
premier ['R', '@', 'm', 'j', 'e'] => premier ['p', 'R', '@', 'm', 'j', 'e'] Correct 1.0 <=>  (=>p) (R=>R) (@=>@) (m=>m) (j=>j) (e=>e)
livre ['l', 'i', 'v', 'R'] => livre ['l', 'i', 'v', 'R'] Correct 0.0 <=>  (l=>l) (i=>i) (v=>v) (R=>R)
dans ['d', 'o~'] => dont ['d', 'o~'] Erreur 0.0 <=>  (d=>d) (o~=>o~)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
semaine ['s', 'm', 'E', 'n', '@', 'l'] => semaine ['s', 'm', 'E', 'n', '@'] Correct 1.0 <=>  (s=>s) (m=>m) (E=>E) (n=>n) (@=>@) (l=>)
qui ['i'] => i ['i'] Erreur 0.0 <=>  (i=>i)
grâce ['g', 'R', 'a', 's', 'a'] => grâce ['g', 'R', 'a', 's'] Correct 1.0 <=>  (g=>g) (R=>R) (a=>a) (s=>s) (a=>)
à [''] => est ['e'] Erreur 1.0 <=>  (=>e)
lui ['l', 'H', 'i'] => lui ['l', 'H', 'i'] Correct 0.0 <=>  (l=>l) (H=>H) (i=>i)
ai [''] => est ['e'] Erreur 1.0 <=>  (=>e)
les ['l', 'e', 'z', '9'] => les ['l', 'e', 'z'] Correct 1.0 <=>  (l=>l) (e=>e) (z=>z) (9=>)
heures ['R'] => est ['e'] Erreur 1.0 <=>  (R=>e)
chez ['S', 'e'] => chez ['S', 'e'] Correct 0.0 <=>  (S=>S) (e=>e)
ai ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
par ['a', 'R', 'l'] => parle ['p', 'a', 'R', 'l'] Erreur 1.0 <=>  (=>p) (a=>a) (R=>R) (l=>l)
la ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
en ['a~'] => en ['a~'] Correct 0.0 <=>  (a~=>a~)
marche ['m', 'a', 'R', 'S'] => marche ['m', 'a', 'R', 'S'] Correct 0.0 <=>  (m=>m) (a=>a) (R=>R) (S=>S)
marche ['m', 'a', 'R', 'S'] => marche ['m', 'a', 'R', 'S'] Correct 0.0 <=>  (m=>m) (a=>a) (R=>R) (S=>S)
fait ['f', 'E'] => fait ['f', 'E'] Correct 0.0 <=>  (f=>f) (E=>E)
à [''] => est ['e'] Erreur 1.0 <=>  (=>e)
son ['s', 'o~'] => sont ['s', 'o~'] Erreur 0.0 <=>  (s=>s) (o~=>o~)
jeune ['Z', '9', 'n'] => jeune ['Z', '9', 'n'] Correct 0.0 <=>  (Z=>Z) (9=>9) (n=>n)
cadre ['k', 'a', 'd', 'R', '@'] => cadre ['k', 'a', 'd', 'R', '@'] Correct 0.0 <=>  (k=>k) (a=>a) (d=>d) (R=>R) (@=>@)
tout ['t', 'u', 't'] => tout ['t', 'u', 't'] Correct 0.0 <=>  (t=>t) (u=>u) (t=>t)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
fait ['f', 'E'] => fait ['f', 'E'] Correct 0.0 <=>  (f=>f) (E=>E)
même ['E', 'm'] => aime ['E', 'm'] Erreur 0.0 <=>  (E=>E) (m=>m)
pour ['u', 'R'] => pour ['p', 'u', 'R'] Correct 1.0 <=>  (=>p) (u=>u) (R=>R)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
vit ['v', 'i'] => vit ['v', 'i'] Correct 0.0 <=>  (v=>v) (i=>i)
au ['d'] => est ['e'] Erreur 1.0 <=>  (d=>e)
siècle ['s', 'j', 'E', 'k', 'l', '@', 'l'] => siècle ['s', 'j', 'E', 'k', 'l', '@'] Correct 1.0 <=>  (s=>s) (j=>j) (E=>E) (k=>k) (l=>l) (@=>@) (l=>)
un ['e~'] => un ['e~'] Correct 0.0 <=>  (e~=>e~)
on [''] => est ['e'] Erreur 1.0 <=>  (=>e)
lui ['l', 'H', 'i'] => lui ['l', 'H', 'i'] Correct 0.0 <=>  (l=>l) (H=>H) (i=>i)
fait ['f', 'E'] => fait ['f', 'E'] Correct 0.0 <=>  (f=>f) (E=>E)
un ['e~'] => un ['e~'] Correct 0.0 <=>  (e~=>e~)
on ['o~', 'n'] => on ['o~', 'n'] Correct 0.0 <=>  (o~=>o~) (n=>n)
ait ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
pu ['p', 'y'] => pu ['p', 'y'] Correct 0.0 <=>  (p=>p) (y=>y)
comme ['k', 'o', 'm'] => comme ['k', 'o', 'm'] Correct 0.0 <=>  (k=>k) (o=>o) (m=>m)
cette ['s', 'E', 't'] => cette ['s', 'E', 't'] Correct 0.0 <=>  (s=>s) (E=>E) (t=>t)
oeuvre ['9', 'v', 'R'] => oeuvre ['9', 'v', 'R'] Correct 0.0 <=>  (9=>9) (v=>v) (R=>R)
à ['a', 'e~'] => à ['a'] Correct 1.0 <=>  (a=>a) (e~=>)
un [''] => est ['e'] Erreur 1.0 <=>  (=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
3 ['t', 'R', 'w', 'a'] => 3 ['t', 'R', 'w', 'a'] Correct 0.0 <=>  (t=>t) (R=>R) (w=>w) (a=>a)
et [''] => est ['e'] Erreur 1.0 <=>  (=>e)
france ['R', 'a~', 's', 't'] => reste ['R', 'E', 's', 't'] Erreur 1.0 <=>  (R=>R) (a~=>E) (s=>s) (t=>t)
3 ['R', 'w', 'a'] => roi ['R', 'w', 'a'] Erreur 0.0 <=>  (R=>R) (w=>w) (a=>a)
une ['e', 'n', '@'] => une ['y', 'n', '@'] Correct 1.0 <=>  (e=>y) (n=>n) (@=>@)
un ['a', 'p'] => à ['a'] Erreur 1.0 <=>  (a=>a) (p=>)
qui ['k', 'i'] => qui ['k', 'i'] Correct 0.0 <=>  (k=>k) (i=>i)
en ['a~'] => en ['a~'] Correct 0.0 <=>  (a~=>a~)
est [''] => est ['e'] Correct 1.0 <=>  (=>e)
pierre ['j', 'E', 'R'] => hier ['j', 'E', 'R'] Erreur 0.0 <=>  (j=>j) (E=>E) (R=>R)
vous ['v', 'u', 'z'] => vous ['v', 'u', 'z'] Correct 0.0 <=>  (v=>v) (u=>u) (z=>z)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
du ['d', 'y'] => du ['d', 'y'] Correct 0.0 <=>  (d=>d) (y=>y)
père ['p', 'E', 'R'] => père ['p', 'E', 'R'] Correct 0.0 <=>  (p=>p) (E=>E) (R=>R)
dans ['d', 'a~'] => dans ['d', 'a~'] Correct 0.0 <=>  (d=>d) (a~=>a~)
livre ['l', 'i', 'v', 'R'] => livre ['l', 'i', 'v', 'R'] Correct 0.0 <=>  (l=>l) (i=>i) (v=>v) (R=>R)
qui ['k', 'i', 'a'] => qui ['k', 'i'] Correct 1.0 <=>  (k=>k) (i=>i) (a=>)
a [''] => est ['e'] Erreur 1.0 <=>  (=>e)
prix ['p', 'R', 'i'] => pris ['p', 'R', 'i'] Erreur 0.0 <=>  (p=>p) (R=>R) (i=>i)
ai [''] => est ['e'] Erreur 1.0 <=>  (=>e)
très ['t', 'R', 'e'] => très ['t', 'R', 'e'] Correct 0.0 <=>  (t=>t) (R=>R) (e=>e)
depuis ['d', '@', 'p', 'H', 'i'] => depuis ['d', '@', 'p', 'H', 'i'] Correct 0.0 <=>  (d=>d) (@=>@) (p=>p) (H=>H) (i=>i)
les ['l', 'e'] => les ['l', 'e'] Correct 0.0 <=>  (l=>l) (e=>e)
sont ['s', 'o~'] => sont ['s', 'o~'] Correct 0.0 <=>  (s=>s) (o~=>o~)
plus ['p', 'l', 'y'] => plus ['p', 'l', 'y'] Correct 0.0 <=>  (p=>p) (l=>l) (y=>y)
dans ['d', 'a~', 'l'] => dans ['d', 'a~', 'z'] Correct 1.0 <=>  (d=>d) (a~=>a~) (l=>z)
la ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
des ['d', 'e'] => des ['d', 'e'] Correct 0.0 <=>  (d=>d) (e=>e)
dans ['a~', 'l'] => il ['i', 'l'] Erreur 1.0 <=>  (a~=>i) (l=>l)
les ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
on [''] => est ['e'] Erreur 1.0 <=>  (=>e)
donc ['d', 'o~', 'k'] => donc ['d', 'o~', 'k'] Correct 0.0 <=>  (d=>d) (o~=>o~) (k=>k)
