dans ['t', 'o~'] => ton ['t', 'o~'] Erreur 0.0 <=>  (t=>t) (o~=>o~)
bleus ['b', 'l', '2'] => bleus ['b', 'l', '2'] Correct 0.0 <=>  (b=>b) (l=>l) (2=>2)
au ['o', 'o'] => au ['o'] Correct 1.0 <=>  (o=>o) (o=>)
stade ['s', 't', 'a', 'd'] => stade ['s', 't', 'a', 'd'] Correct 0.0 <=>  (s=>s) (t=>t) (a=>a) (d=>d)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
hier ['j', 'E', 'R'] => hier ['j', 'E', 'R'] Correct 0.0 <=>  (j=>j) (E=>E) (R=>R)
a ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
a ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
30 ['t', 'R', 'a~', 't'] => 30 ['t', 'R', 'a~', 't'] Correct 0.0 <=>  (t=>t) (R=>R) (a~=>a~) (t=>t)
à ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
en ['f'] => chef ['S', 'E', 'f'] Erreur 2.0 <=>  (=>S) (=>E) (f=>f)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
fin ['f', 'e~', 'd'] => fin ['f', 'e~'] Correct 2.3 <=>  (f=>f) (e~=>e~) (d=>)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
1 ['e~'] => un ['e~'] Erreur 0.0 <=>  (e~=>e~)
a [''] => est ['e'] Erreur 3.3 <=>  (=>e)
3 ['t', 'R', 'w'] => être ['E', 't', 'R'] Erreur 3.3 <=>  (=>E) (t=>t) (R=>R) (w=>)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
ont [''] => est ['e'] Erreur 3.3 <=>  (=>e)
fait ['f', 'E'] => fait ['f', 'E'] Correct 0.0 <=>  (f=>f) (E=>E)
match ['m', 'a', 't', 'S'] => match ['m', 'a', 't', 'S'] Correct 0.0 <=>  (m=>m) (a=>a) (t=>t) (S=>S)
et ['d', 'e'] => des ['d', 'e'] Erreur 0.0 <=>  (d=>d) (e=>e)
soir ['s', 'w', 'a', 'R'] => soir ['s', 'w', 'a', 'R'] Correct 0.0 <=>  (s=>s) (w=>w) (a=>a) (R=>R)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
est ['e', 't'] => est ['e', 't'] Correct 0.0 <=>  (e=>e) (t=>t)
un ['e~'] => un ['e~'] Correct 0.0 <=>  (e~=>e~)
un ['e~', 'n', 'o'] => nos ['n', 'o'] Erreur 1.0 <=>  (e~=>) (n=>n) (o=>o)
homme ['m'] => aime ['E', 'm'] Erreur 1.0 <=>  (=>E) (m=>m)
ans ['a~'] => en ['a~'] Erreur 0.0 <=>  (a~=>a~)
hier ['j', 'E', 'R'] => hier ['j', 'E', 'R'] Correct 0.0 <=>  (j=>j) (E=>E) (R=>R)
par ['p', 'a', 'R'] => par ['p', 'a', 'R'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R)
une ['y', 'n'] => une ['y', 'n'] Correct 0.0 <=>  (y=>y) (n=>n)
il ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
hors ['o'] => au ['o'] Erreur 0.0 <=>  (o=>o)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
dans ['d', 'a~'] => dans ['d', 'a~'] Correct 0.0 <=>  (d=>d) (a~=>a~)
sud ['@', 's', 'y', 'd'] => sud ['s', 'y', 'd'] Correct 1.0 <=>  (@=>) (s=>s) (y=>y) (d=>d)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
suisse ['s', 'H', 'i', 's'] => suisse ['s', 'H', 'i', 's'] Correct 0.0 <=>  (s=>s) (H=>H) (i=>i) (s=>s)
a [''] => est ['e'] Erreur 3.3 <=>  (=>e)
hui ['H', 'i'] => hui ['H', 'i'] Correct 0.0 <=>  (H=>H) (i=>i)
sous ['s', 'u'] => sous ['s', 'u'] Correct 0.0 <=>  (s=>s) (u=>u)
jeune ['e', 'n'] => est ['e'] Erreur 2.3 <=>  (e=>e) (n=>)
a ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
sans ['s', 'a~'] => sans ['s', 'a~'] Correct 0.0 <=>  (s=>s) (a~=>a~)
doute ['d', 'u', 't'] => doute ['d', 'u', 't'] Correct 0.0 <=>  (d=>d) (u=>u) (t=>t)
pu ['p', 'y'] => pu ['p', 'y'] Correct 0.0 <=>  (p=>p) (y=>y)
grâce ['g', 'R', 'a', 's', 'a'] => grâce ['g', 'R', 'a', 's'] Correct 2.3 <=>  (g=>g) (R=>R) (a=>a) (s=>s) (a=>)
à [''] => est ['e'] Erreur 3.3 <=>  (=>e)
une ['y', 'n'] => une ['y', 'n'] Correct 0.0 <=>  (y=>y) (n=>n)
il ['i', 'e'] => est ['e'] Erreur 1.0 <=>  (i=>) (e=>e)
devant ['d', '@', 'v', 'a~'] => devant ['d', '@', 'v', 'a~'] Correct 0.0 <=>  (d=>d) (@=>@) (v=>v) (a~=>a~)
son ['s', 'o~'] => sont ['s', 'o~'] Erreur 0.0 <=>  (s=>s) (o~=>o~)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
un ['e~'] => un ['e~'] Correct 0.0 <=>  (e~=>e~)
air ['E', 'R'] => air ['E', 'R'] Correct 0.0 <=>  (E=>E) (R=>R)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
il ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
dans ['d', 'o~'] => dont ['d', 'o~'] Erreur 0.0 <=>  (d=>d) (o~=>o~)
quelques ['k', 'k', 'E', 'l', 'k', '@', 'z'] => quelques ['k', 'E', 'l', 'k', '@', 'z'] Correct 1.0 <=>  (k=>k) (k=>) (E=>E) (l=>l) (k=>k) (@=>@) (z=>z)
sur ['s', 'y', 'R'] => sur ['s', 'y', 'R'] Correct 0.0 <=>  (s=>s) (y=>y) (R=>R)
les ['l', 'e'] => les ['l', 'e'] Correct 0.0 <=>  (l=>l) (e=>e)
grandes ['g', 'R', 'a~', 'd', 'z'] => grandes ['g', 'R', 'a~', 'd', 'z'] Correct 0.0 <=>  (g=>g) (R=>R) (a~=>a~) (d=>d) (z=>z)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
hui ['d', 'H', 'i'] => hui ['H', 'i'] Correct 1.0 <=>  (d=>) (H=>H) (i=>i)
grâce ['g', 'R', 'a', 's', 'a'] => grâce ['g', 'R', 'a', 's'] Correct 2.3 <=>  (g=>g) (R=>R) (a=>a) (s=>s) (a=>)
à [''] => est ['e'] Erreur 3.3 <=>  (=>e)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
taux ['t', 'o'] => taux ['t', 'o'] Correct 0.0 <=>  (t=>t) (o=>o)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
au ['o'] => au ['o'] Correct 0.0 <=>  (o=>o)
on [''] => est ['e'] Erreur 3.3 <=>  (=>e)
peut ['p', '2'] => peut ['p', '2'] Correct 0.0 <=>  (p=>p) (2=>2)
plus ['p', 'l', 'y'] => plus ['p', 'l', 'y'] Correct 0.0 <=>  (p=>p) (l=>l) (y=>y)
ses ['s', 'e'] => ces ['s', 'e'] Erreur 0.0 <=>  (s=>s) (e=>e)
pour ['R'] => heures ['9', 'R'] Erreur 1.0 <=>  (=>9) (R=>R)
rendre ['R', 'a~', 'd', 'R', '@'] => rendre ['R', 'a~', 'd', 'R', '@'] Correct 0.0 <=>  (R=>R) (a~=>a~) (d=>d) (R=>R) (@=>@)
son ['s', 'o~'] => sont ['s', 'o~'] Erreur 0.0 <=>  (s=>s) (o~=>o~)
en ['a~', 'n'] => en ['a~', 'n'] Correct 0.0 <=>  (a~=>a~) (n=>n)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
on ['o~'] => on ['o~'] Correct 0.0 <=>  (o~=>o~)
peut ['p', '2'] => peut ['p', '2'] Correct 0.0 <=>  (p=>p) (2=>2)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
faire ['f', 'E', 'R'] => faire ['f', 'E', 'R'] Correct 0.0 <=>  (f=>f) (E=>E) (R=>R)
comme ['k', 'o', 'm'] => comme ['k', 'o', 'm'] Correct 0.0 <=>  (k=>k) (o=>o) (m=>m)
voir ['w', 'a', 'R'] => voir ['v', 'w', 'a', 'R'] Correct 1.0 <=>  (=>v) (w=>w) (a=>a) (R=>R)
son ['s', 'o~', 'n'] => son ['s', 'o~', 'n'] Correct 0.0 <=>  (s=>s) (o~=>o~) (n=>n)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
les ['l', 'e'] => les ['l', 'e'] Correct 0.0 <=>  (l=>l) (e=>e)
du ['d', 'y'] => du ['d', 'y'] Correct 0.0 <=>  (d=>d) (y=>y)
vite ['v', 'i', 't'] => vite ['v', 'i', 't'] Correct 0.0 <=>  (v=>v) (i=>i) (t=>t)
des ['d', 'e', 'z'] => des ['d', 'e', 'z'] Correct 0.0 <=>  (d=>d) (e=>e) (z=>z)
ça ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
pour ['R'] => heures ['9', 'R'] Erreur 1.0 <=>  (=>9) (R=>R)
sur ['s', 'y', 'R'] => sur ['s', 'y', 'R'] Correct 0.0 <=>  (s=>s) (y=>y) (R=>R)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
taux ['t', 'o'] => taux ['t', 'o'] Correct 0.0 <=>  (t=>t) (o=>o)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
ou [''] => est ['e'] Erreur 3.3 <=>  (=>e)
au ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
prix ['p', 'R', 'i'] => pris ['p', 'R', 'i'] Erreur 0.0 <=>  (p=>p) (R=>R) (i=>i)
un ['e~', 'n'] => un ['e~', 'n'] Correct 0.0 <=>  (e~=>e~) (n=>n)
dans ['a~'] => en ['a~'] Erreur 0.0 <=>  (a~=>a~)
monde ['m', 'o~', 'd'] => monde ['m', 'o~', 'd'] Correct 0.0 <=>  (m=>m) (o~=>o~) (d=>d)
france ['f', 'R', 'a~', 's', 'e~'] => france ['f', 'R', 'a~', 's'] Correct 2.3 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s) (e~=>)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
3 [''] => est ['e'] Erreur 3.3 <=>  (=>e)
des [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la ['l'] => il ['i', 'l'] Erreur 1.0 <=>  (=>i) (l=>l)
par ['p', 'a', 'R'] => par ['p', 'a', 'R'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
en ['a~', 'n', 'd'] => en ['a~', 'n'] Correct 2.3 <=>  (a~=>a~) (n=>n) (d=>)
du ['d', 'y'] => du ['d', 'y'] Correct 0.0 <=>  (d=>d) (y=>y)
sur ['s', 'y', 'R'] => sur ['s', 'y', 'R'] Correct 0.0 <=>  (s=>s) (y=>y) (R=>R)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
france ['f', 'R', 'a~', 's', 't'] => france ['f', 'R', 'a~', 's'] Correct 2.3 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s) (t=>)
3 ['R', 'w', 'a'] => roi ['R', 'w', 'a'] Erreur 0.0 <=>  (R=>R) (w=>w) (a=>a)
8 ['H', 'i'] => hui ['H', 'i'] Erreur 0.0 <=>  (H=>H) (i=>i)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
les ['l', 'e'] => les ['l', 'e'] Correct 0.0 <=>  (l=>l) (e=>e)
par ['p', 'a', 'R'] => par ['p', 'a', 'R'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
les [''] => est ['e'] Erreur 3.3 <=>  (=>e)
qui [''] => est ['e'] Erreur 3.3 <=>  (=>e)
ont [''] => est ['e'] Erreur 3.3 <=>  (=>e)
les [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la [''] => est ['e'] Erreur 3.3 <=>  (=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
3 ['R', 'a'] => à ['a'] Erreur 1.0 <=>  (R=>) (a=>a)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
sur ['s', 'y', 'R'] => sur ['s', 'y', 'R'] Correct 0.0 <=>  (s=>s) (y=>y) (R=>R)
france [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
un ['R', 'e~', 'p'] => un ['e~'] Correct 3.3 <=>  (R=>) (e~=>e~) (p=>)
petit ['t', 'i'] => petit ['p', 't', 'i'] Correct 1.0 <=>  (=>p) (t=>t) (i=>i)
peu ['p', '2'] => peut ['p', '2'] Erreur 0.0 <=>  (p=>p) (2=>2)
plus ['p', 'l', 'y'] => plus ['p', 'l', 'y'] Correct 0.0 <=>  (p=>p) (l=>l) (y=>y)
4 ['k', 'a', 't', 'R'] => 4 ['k', 'a', 't', 'R'] Correct 0.0 <=>  (k=>k) (a=>a) (t=>t) (R=>R)
sur ['y', 'R'] => sur ['s', 'y', 'R'] Correct 1.0 <=>  (=>s) (y=>y) (R=>R)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
heure ['R'] => heures ['9', 'R'] Erreur 1.0 <=>  (=>9) (R=>R)
masque ['n', 'm', 'a', 's', 'k', 'e'] => masque ['m', 'a', 's', 'k'] Correct 3.3 <=>  (n=>) (m=>m) (a=>a) (s=>s) (k=>k) (e=>)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
masque ['m', 'a', 'R', 'E', 's', 'k'] => marc ['m', 'a', 'R', 'k'] Erreur 4.6 <=>  (m=>m) (a=>a) (R=>R) (E=>) (s=>) (k=>k)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
tous ['t', 'u', 'z', 's', 'e'] => ces ['s', 'e'] Erreur 3.0 <=>  (t=>) (u=>) (z=>) (s=>s) (e=>e)
en [''] => est ['e'] Erreur 3.3 <=>  (=>e)
au [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la [''] => est ['e'] Erreur 3.3 <=>  (=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
pour ['u'] => ou ['u'] Erreur 0.0 <=>  (u=>u)
un ['R'] => heures ['9', 'R'] Erreur 1.0 <=>  (=>9) (R=>R)
masque ['m', 'a', 's', 'k', 'e'] => masque ['m', 'a', 's', 'k'] Correct 2.3 <=>  (m=>m) (a=>a) (s=>s) (k=>k) (e=>)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
soir ['s', 'w', 'a', 'R'] => soir ['s', 'w', 'a', 'R'] Correct 0.0 <=>  (s=>s) (w=>w) (a=>a) (R=>R)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
les ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
très ['t', 'R', 'e'] => très ['t', 'R', 'e'] Correct 0.0 <=>  (t=>t) (R=>R) (e=>e)
grands ['g', 'R', 'a~', 'z'] => grands ['g', 'R', 'a~', 'z'] Correct 0.0 <=>  (g=>g) (R=>R) (a~=>a~) (z=>z)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
on ['a~', 'm'] => en ['a~'] Erreur 2.3 <=>  (a~=>a~) (m=>)
aime ['E', 'm'] => aime ['E', 'm'] Correct 0.0 <=>  (E=>E) (m=>m)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
deux ['d', '2'] => deux ['d', '2'] Correct 0.0 <=>  (d=>d) (2=>2)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
du ['d', 'e'] => des ['d', 'e'] Erreur 0.0 <=>  (d=>d) (e=>e)
en ['a~', 'p'] => en ['a~'] Correct 2.3 <=>  (a~=>a~) (p=>)
parle ['a', 'R', 'l'] => parle ['p', 'a', 'R', 'l'] Correct 1.0 <=>  (=>p) (a=>a) (R=>R) (l=>l)
soir ['s', 'w', 'a', 'R'] => soir ['s', 'w', 'a', 'R'] Correct 0.0 <=>  (s=>s) (w=>w) (a=>a) (R=>R)
du ['d', 'y'] => du ['d', 'y'] Correct 0.0 <=>  (d=>d) (y=>y)
très ['t', 'R', 'e'] => très ['t', 'R', 'e'] Correct 0.0 <=>  (t=>t) (R=>R) (e=>e)
grand ['g', 'R', 'a~'] => grand ['g', 'R', 'a~'] Correct 0.0 <=>  (g=>g) (R=>R) (a~=>a~)
vous ['u'] => ou ['u'] Erreur 0.0 <=>  (u=>u)
des ['d', 'e'] => des ['d', 'e'] Correct 0.0 <=>  (d=>d) (e=>e)
jacques ['Z', 'a', 'k'] => jacques ['Z', 'a', 'k'] Correct 0.0 <=>  (Z=>Z) (a=>a) (k=>k)
et ['e', 'i', 'l'] => il ['i', 'l'] Erreur 1.0 <=>  (e=>) (i=>i) (l=>l)
un [''] => est ['e'] Erreur 3.3 <=>  (=>e)
si ['s', 'i'] => si ['s', 'i'] Correct 0.0 <=>  (s=>s) (i=>i)
dire ['d', 'i', 'R'] => dire ['d', 'i', 'R'] Correct 0.0 <=>  (d=>d) (i=>i) (R=>R)
pour ['p', 'u', 'R'] => pour ['p', 'u', 'R'] Correct 0.0 <=>  (p=>p) (u=>u) (R=>R)
son ['s', 'o~', 'p'] => sont ['s', 'o~'] Erreur 2.3 <=>  (s=>s) (o~=>o~) (p=>)
premier ['R', '@', 'm', 'j', 'e'] => premier ['p', 'R', '@', 'm', 'j', 'e'] Correct 1.0 <=>  (=>p) (R=>R) (@=>@) (m=>m) (j=>j) (e=>e)
livre ['l', 'i', 'v', 'R'] => livre ['l', 'i', 'v', 'R'] Correct 0.0 <=>  (l=>l) (i=>i) (v=>v) (R=>R)
dans ['d', 'o~'] => dont ['d', 'o~'] Erreur 0.0 <=>  (d=>d) (o~=>o~)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
semaine ['s', 'm', 'E', 'n', '@', 'l'] => semaine ['s', 'm', 'E', 'n', '@'] Correct 2.3 <=>  (s=>s) (m=>m) (E=>E) (n=>n) (@=>@) (l=>)
qui ['i'] => i ['i'] Erreur 0.0 <=>  (i=>i)
grâce ['g', 'R', 'a', 's', 'a'] => grâce ['g', 'R', 'a', 's'] Correct 2.3 <=>  (g=>g) (R=>R) (a=>a) (s=>s) (a=>)
à [''] => est ['e'] Erreur 3.3 <=>  (=>e)
lui ['l', 'H', 'i'] => lui ['l', 'H', 'i'] Correct 0.0 <=>  (l=>l) (H=>H) (i=>i)
ai [''] => est ['e'] Erreur 3.3 <=>  (=>e)
les ['l', 'e', 'z', '9'] => les ['l', 'e', 'z'] Correct 2.3 <=>  (l=>l) (e=>e) (z=>z) (9=>)
heures ['R'] => heures ['9', 'R'] Correct 1.0 <=>  (=>9) (R=>R)
chez ['S', 'e'] => chez ['S', 'e'] Correct 0.0 <=>  (S=>S) (e=>e)
ai ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
par ['a', 'R', 'l'] => parle ['p', 'a', 'R', 'l'] Erreur 1.0 <=>  (=>p) (a=>a) (R=>R) (l=>l)
la ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
en ['a~'] => en ['a~'] Correct 0.0 <=>  (a~=>a~)
marche ['m', 'a', 'R', 'S'] => marche ['m', 'a', 'R', 'S'] Correct 0.0 <=>  (m=>m) (a=>a) (R=>R) (S=>S)
marche ['m', 'a', 'R', 'S'] => marche ['m', 'a', 'R', 'S'] Correct 0.0 <=>  (m=>m) (a=>a) (R=>R) (S=>S)
fait ['f', 'E'] => fait ['f', 'E'] Correct 0.0 <=>  (f=>f) (E=>E)
à [''] => est ['e'] Erreur 3.3 <=>  (=>e)
son ['s', 'o~'] => sont ['s', 'o~'] Erreur 0.0 <=>  (s=>s) (o~=>o~)
jeune ['Z', '9', 'n'] => jeune ['Z', '9', 'n'] Correct 0.0 <=>  (Z=>Z) (9=>9) (n=>n)
cadre ['k', 'a', 'd', 'R', '@'] => cadre ['k', 'a', 'd', 'R', '@'] Correct 0.0 <=>  (k=>k) (a=>a) (d=>d) (R=>R) (@=>@)
tout ['t', 'u', 't'] => tout ['t', 'u', 't'] Correct 0.0 <=>  (t=>t) (u=>u) (t=>t)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
fait ['f', 'E'] => fait ['f', 'E'] Correct 0.0 <=>  (f=>f) (E=>E)
même ['E', 'm'] => aime ['E', 'm'] Erreur 0.0 <=>  (E=>E) (m=>m)
pour ['u', 'R'] => pour ['p', 'u', 'R'] Correct 1.0 <=>  (=>p) (u=>u) (R=>R)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
vit ['v', 'i'] => vit ['v', 'i'] Correct 0.0 <=>  (v=>v) (i=>i)
au ['d'] => monde ['m', 'o~', 'd'] Erreur 2.0 <=>  (=>m) (=>o~) (d=>d)
siècle ['s', 'j', 'E', 'k', 'l', '@', 'l'] => siècle ['s', 'j', 'E', 'k', 'l', '@'] Correct 2.3 <=>  (s=>s) (j=>j) (E=>E) (k=>k) (l=>l) (@=>@) (l=>)
un ['e~'] => un ['e~'] Correct 0.0 <=>  (e~=>e~)
on [''] => est ['e'] Erreur 3.3 <=>  (=>e)
lui ['l', 'H', 'i'] => lui ['l', 'H', 'i'] Correct 0.0 <=>  (l=>l) (H=>H) (i=>i)
fait ['f', 'E'] => fait ['f', 'E'] Correct 0.0 <=>  (f=>f) (E=>E)
un ['e~'] => un ['e~'] Correct 0.0 <=>  (e~=>e~)
on ['o~', 'n'] => on ['o~', 'n'] Correct 0.0 <=>  (o~=>o~) (n=>n)
ait ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
pu ['p', 'y'] => pu ['p', 'y'] Correct 0.0 <=>  (p=>p) (y=>y)
comme ['k', 'o', 'm'] => comme ['k', 'o', 'm'] Correct 0.0 <=>  (k=>k) (o=>o) (m=>m)
cette ['s', 'E', 't'] => cette ['s', 'E', 't'] Correct 0.0 <=>  (s=>s) (E=>E) (t=>t)
oeuvre ['9', 'v', 'R'] => oeuvre ['9', 'v', 'R'] Correct 0.0 <=>  (9=>9) (v=>v) (R=>R)
à ['a', 'e~'] => un ['e~'] Erreur 1.0 <=>  (a=>) (e~=>e~)
un [''] => est ['e'] Erreur 3.3 <=>  (=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
3 ['t', 'R', 'w', 'a'] => 3 ['t', 'R', 'w', 'a'] Correct 0.0 <=>  (t=>t) (R=>R) (w=>w) (a=>a)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
france ['R', 'a~', 's', 't'] => france ['f', 'R', 'a~', 's'] Correct 3.3 <=>  (=>f) (R=>R) (a~=>a~) (s=>s) (t=>)
3 ['R', 'w', 'a'] => roi ['R', 'w', 'a'] Erreur 0.0 <=>  (R=>R) (w=>w) (a=>a)
une ['e', 'n', '@'] => une ['y', 'n', '@'] Correct 3.3 <=>  (e=>y) (n=>n) (@=>@)
un ['a', 'p'] => à ['a'] Erreur 2.3 <=>  (a=>a) (p=>)
qui ['k', 'i'] => qui ['k', 'i'] Correct 0.0 <=>  (k=>k) (i=>i)
en ['a~'] => en ['a~'] Correct 0.0 <=>  (a~=>a~)
est [''] => est ['e'] Correct 3.3 <=>  (=>e)
pierre ['j', 'E', 'R'] => hier ['j', 'E', 'R'] Erreur 0.0 <=>  (j=>j) (E=>E) (R=>R)
vous ['v', 'u', 'z'] => vous ['v', 'u', 'z'] Correct 0.0 <=>  (v=>v) (u=>u) (z=>z)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
du ['d', 'y'] => du ['d', 'y'] Correct 0.0 <=>  (d=>d) (y=>y)
père ['p', 'E', 'R'] => père ['p', 'E', 'R'] Correct 0.0 <=>  (p=>p) (E=>E) (R=>R)
dans ['d', 'a~'] => dans ['d', 'a~'] Correct 0.0 <=>  (d=>d) (a~=>a~)
livre ['l', 'i', 'v', 'R'] => livre ['l', 'i', 'v', 'R'] Correct 0.0 <=>  (l=>l) (i=>i) (v=>v) (R=>R)
qui ['k', 'i', 'a'] => à ['a'] Erreur 2.0 <=>  (k=>) (i=>) (a=>a)
a [''] => est ['e'] Erreur 3.3 <=>  (=>e)
prix ['p', 'R', 'i'] => pris ['p', 'R', 'i'] Erreur 0.0 <=>  (p=>p) (R=>R) (i=>i)
ai [''] => est ['e'] Erreur 3.3 <=>  (=>e)
très ['t', 'R', 'e'] => très ['t', 'R', 'e'] Correct 0.0 <=>  (t=>t) (R=>R) (e=>e)
depuis ['d', '@', 'p', 'H', 'i'] => depuis ['d', '@', 'p', 'H', 'i'] Correct 0.0 <=>  (d=>d) (@=>@) (p=>p) (H=>H) (i=>i)
les ['l', 'e'] => les ['l', 'e'] Correct 0.0 <=>  (l=>l) (e=>e)
sont ['s', 'o~'] => sont ['s', 'o~'] Correct 0.0 <=>  (s=>s) (o~=>o~)
plus ['p', 'l', 'y'] => plus ['p', 'l', 'y'] Correct 0.0 <=>  (p=>p) (l=>l) (y=>y)
