dans ['t', 'o~'] => on ['o~'] Erreur 1.0 <=>  (t=>) (o~=>o~)
france ['f', 'R', 'a~', 's', 'e~'] => france ['f', 'R', 'a~', 's'] Correct 2.3 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s) (e~=>)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
des [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la ['l'] => il ['i', 'l'] Erreur 1.0 <=>  (=>i) (l=>l)
par ['p', 'a', 'R'] => par ['p', 'a', 'R'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
en ['a~', 'n', 'd'] => en ['a~', 'n'] Correct 2.3 <=>  (a~=>a~) (n=>n) (d=>)
du ['d', 'y'] => du ['d', 'y'] Correct 0.0 <=>  (d=>d) (y=>y)
sur ['s', 'y', 'R'] => sur ['s', 'y', 'R'] Correct 0.0 <=>  (s=>s) (y=>y) (R=>R)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
france ['f', 'R', 'a~', 's', 't'] => france ['f', 'R', 'a~', 's'] Correct 2.3 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s) (t=>)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
les ['l', 'e'] => les ['l', 'e'] Correct 0.0 <=>  (l=>l) (e=>e)
par ['p', 'a', 'R'] => par ['p', 'a', 'R'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
les [''] => est ['e'] Erreur 3.3 <=>  (=>e)
qui [''] => est ['e'] Erreur 3.3 <=>  (=>e)
ont [''] => est ['e'] Erreur 3.3 <=>  (=>e)
les [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la [''] => est ['e'] Erreur 3.3 <=>  (=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
sur ['s', 'y', 'R'] => sur ['s', 'y', 'R'] Correct 0.0 <=>  (s=>s) (y=>y) (R=>R)
france [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
un ['R', 'e~', 'p'] => un ['e~'] Correct 3.3 <=>  (R=>) (e~=>e~) (p=>)
peu ['p', '2'] => peut ['p', '2'] Erreur 0.0 <=>  (p=>p) (2=>2)
plus ['p', 'l', 'y'] => plus ['p', 'l', 'y'] Correct 0.0 <=>  (p=>p) (l=>l) (y=>y)
sur ['y', 'R'] => sur ['s', 'y', 'R'] Correct 1.0 <=>  (=>s) (y=>y) (R=>R)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
tous ['t', 'u', 'z', 's', 'e'] => ces ['s', 'e'] Erreur 3.0 <=>  (t=>) (u=>) (z=>) (s=>s) (e=>e)
en [''] => est ['e'] Erreur 3.3 <=>  (=>e)
au [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la [''] => est ['e'] Erreur 3.3 <=>  (=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
pour ['u'] => ou ['u'] Erreur 0.0 <=>  (u=>u)
un ['R'] => heures ['9', 'R'] Erreur 1.0 <=>  (=>9) (R=>R)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
les ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
très ['t', 'R', 'e'] => très ['t', 'R', 'e'] Correct 0.0 <=>  (t=>t) (R=>R) (e=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
on ['a~', 'm'] => en ['a~'] Erreur 2.3 <=>  (a~=>a~) (m=>)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
deux ['d', '2'] => deux ['d', '2'] Correct 0.0 <=>  (d=>d) (2=>2)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
du ['d', 'e'] => des ['d', 'e'] Erreur 0.0 <=>  (d=>d) (e=>e)
en ['a~', 'p'] => en ['a~'] Correct 2.3 <=>  (a~=>a~) (p=>)
du ['d', 'y'] => du ['d', 'y'] Correct 0.0 <=>  (d=>d) (y=>y)
très ['t', 'R', 'e'] => très ['t', 'R', 'e'] Correct 0.0 <=>  (t=>t) (R=>R) (e=>e)
vous ['u'] => ou ['u'] Erreur 0.0 <=>  (u=>u)
des ['d', 'e'] => des ['d', 'e'] Correct 0.0 <=>  (d=>d) (e=>e)
et ['e', 'i', 'l'] => il ['i', 'l'] Erreur 1.0 <=>  (e=>) (i=>i) (l=>l)
un [''] => est ['e'] Erreur 3.3 <=>  (=>e)
si ['s', 'i'] => si ['s', 'i'] Correct 0.0 <=>  (s=>s) (i=>i)
dire ['d', 'i', 'R'] => dire ['d', 'i', 'R'] Correct 0.0 <=>  (d=>d) (i=>i) (R=>R)
pour ['p', 'u', 'R'] => pour ['p', 'u', 'R'] Correct 0.0 <=>  (p=>p) (u=>u) (R=>R)
son ['s', 'o~', 'p'] => sont ['s', 'o~'] Erreur 2.3 <=>  (s=>s) (o~=>o~) (p=>)
premier ['R', '@', 'm', 'j', 'e'] => premier ['p', 'R', '@', 'm', 'j', 'e'] Correct 1.0 <=>  (=>p) (R=>R) (@=>@) (m=>m) (j=>j) (e=>e)
livre ['l', 'i', 'v', 'R'] => livre ['l', 'i', 'v', 'R'] Correct 0.0 <=>  (l=>l) (i=>i) (v=>v) (R=>R)
dans ['d', 'o~'] => on ['o~'] Erreur 1.0 <=>  (d=>) (o~=>o~)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
semaine ['s', 'm', 'E', 'n', '@', 'l'] => semaine ['s', 'm', 'E', 'n', '@'] Correct 2.3 <=>  (s=>s) (m=>m) (E=>E) (n=>n) (@=>@) (l=>)
qui ['i'] => qui ['k', 'i'] Correct 1.0 <=>  (=>k) (i=>i)
à [''] => est ['e'] Erreur 3.3 <=>  (=>e)
lui ['l', 'H', 'i'] => lui ['l', 'H', 'i'] Correct 0.0 <=>  (l=>l) (H=>H) (i=>i)
ai [''] => est ['e'] Erreur 3.3 <=>  (=>e)
les ['l', 'e', 'z', '9'] => les ['l', 'e', 'z'] Correct 2.3 <=>  (l=>l) (e=>e) (z=>z) (9=>)
heures ['R'] => heures ['9', 'R'] Correct 1.0 <=>  (=>9) (R=>R)
ai ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
par ['a', 'R', 'l'] => par ['p', 'a', 'R'] Correct 3.3 <=>  (=>p) (a=>a) (R=>R) (l=>)
la ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
en ['a~'] => en ['a~'] Correct 0.0 <=>  (a~=>a~)
fait ['f', 'E'] => fait ['f', 'E'] Correct 0.0 <=>  (f=>f) (E=>E)
à [''] => est ['e'] Erreur 3.3 <=>  (=>e)
son ['s', 'o~'] => sont ['s', 'o~'] Erreur 0.0 <=>  (s=>s) (o~=>o~)
tout ['t', 'u', 't'] => tout ['t', 'u', 't'] Correct 0.0 <=>  (t=>t) (u=>u) (t=>t)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
fait ['f', 'E'] => fait ['f', 'E'] Correct 0.0 <=>  (f=>f) (E=>E)
même ['E', 'm'] => même ['m', 'E', 'm'] Correct 1.0 <=>  (=>m) (E=>E) (m=>m)
pour ['u', 'R'] => pour ['p', 'u', 'R'] Correct 1.0 <=>  (=>p) (u=>u) (R=>R)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
au ['d'] => monde ['m', 'o~', 'd'] Erreur 2.0 <=>  (=>m) (=>o~) (d=>d)
un ['e~'] => un ['e~'] Correct 0.0 <=>  (e~=>e~)
on [''] => est ['e'] Erreur 3.3 <=>  (=>e)
lui ['l', 'H', 'i'] => lui ['l', 'H', 'i'] Correct 0.0 <=>  (l=>l) (H=>H) (i=>i)
fait ['f', 'E'] => fait ['f', 'E'] Correct 0.0 <=>  (f=>f) (E=>E)
un ['e~'] => un ['e~'] Correct 0.0 <=>  (e~=>e~)
on ['o~', 'n'] => on ['o~', 'n'] Correct 0.0 <=>  (o~=>o~) (n=>n)
comme ['k', 'o', 'm'] => comme ['k', 'o', 'm'] Correct 0.0 <=>  (k=>k) (o=>o) (m=>m)
cette ['s', 'E', 't'] => cette ['s', 'E', 't'] Correct 0.0 <=>  (s=>s) (E=>E) (t=>t)
à ['a', 'e~'] => un ['e~'] Erreur 1.0 <=>  (a=>) (e~=>e~)
un [''] => est ['e'] Erreur 3.3 <=>  (=>e)
france ['f', 'R', 'a~', 's'] => france ['f', 'R', 'a~', 's'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
france ['R', 'a~', 's', 't'] => france ['f', 'R', 'a~', 's'] Correct 3.3 <=>  (=>f) (R=>R) (a~=>a~) (s=>s) (t=>)
une ['e', 'n', '@'] => une ['y', 'n', '@'] Correct 3.3 <=>  (e=>y) (n=>n) (@=>@)
un ['a', 'p'] => à ['a'] Erreur 2.3 <=>  (a=>a) (p=>)
qui ['k', 'i'] => qui ['k', 'i'] Correct 0.0 <=>  (k=>k) (i=>i)
en ['a~'] => en ['a~'] Correct 0.0 <=>  (a~=>a~)
est [''] => est ['e'] Correct 3.3 <=>  (=>e)
vous ['v', 'u', 'z'] => vous ['v', 'u', 'z'] Correct 0.0 <=>  (v=>v) (u=>u) (z=>z)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
du ['d', 'y'] => du ['d', 'y'] Correct 0.0 <=>  (d=>d) (y=>y)
dans ['d', 'a~'] => dans ['d', 'a~'] Correct 0.0 <=>  (d=>d) (a~=>a~)
livre ['l', 'i', 'v', 'R'] => livre ['l', 'i', 'v', 'R'] Correct 0.0 <=>  (l=>l) (i=>i) (v=>v) (R=>R)
qui ['k', 'i', 'a'] => à ['a'] Erreur 2.0 <=>  (k=>) (i=>) (a=>a)
a [''] => est ['e'] Erreur 3.3 <=>  (=>e)
ai [''] => est ['e'] Erreur 3.3 <=>  (=>e)
très ['t', 'R', 'e'] => très ['t', 'R', 'e'] Correct 0.0 <=>  (t=>t) (R=>R) (e=>e)
depuis ['d', '@', 'p', 'H', 'i'] => depuis ['d', '@', 'p', 'H', 'i'] Correct 0.0 <=>  (d=>d) (@=>@) (p=>p) (H=>H) (i=>i)
les ['l', 'e'] => les ['l', 'e'] Correct 0.0 <=>  (l=>l) (e=>e)
sont ['s', 'o~'] => sont ['s', 'o~'] Correct 0.0 <=>  (s=>s) (o~=>o~)
plus ['p', 'l', 'y'] => plus ['p', 'l', 'y'] Correct 0.0 <=>  (p=>p) (l=>l) (y=>y)
dans ['d', 'a~', 'l'] => dans ['d', 'a~'] Correct 2.3 <=>  (d=>d) (a~=>a~) (l=>)
la ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
des ['d', 'e'] => des ['d', 'e'] Correct 0.0 <=>  (d=>d) (e=>e)
dans ['a~', 'l'] => en ['a~'] Erreur 2.3 <=>  (a~=>a~) (l=>)
les ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
on [''] => est ['e'] Erreur 3.3 <=>  (=>e)
donc ['d', 'o~', 'k'] => donc ['d', 'o~', 'k'] Correct 0.0 <=>  (d=>d) (o~=>o~) (k=>k)
nous ['u'] => ou ['u'] Erreur 0.0 <=>  (u=>u)
dit ['d', 'i'] => dit ['d', 'i'] Correct 0.0 <=>  (d=>d) (i=>i)
à [''] => est ['e'] Erreur 3.3 <=>  (=>e)
est-ce ['s'] => est-ce ['e', 's'] Correct 1.0 <=>  (=>e) (s=>s)
est ['e~'] => un ['e~'] Erreur 0.0 <=>  (e~=>e~)
un [''] => est ['e'] Erreur 3.3 <=>  (=>e)
au ['o'] => au ['o'] Correct 0.0 <=>  (o=>o)
à [''] => est ['e'] Erreur 3.3 <=>  (=>e)
fait [''] => est ['e'] Erreur 3.3 <=>  (=>e)
qui ['i', 'n'] => on ['o~', 'n'] Erreur 3.3 <=>  (i=>o~) (n=>n)
nous ['u'] => ou ['u'] Erreur 0.0 <=>  (u=>u)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
nous ['u'] => ou ['u'] Erreur 0.0 <=>  (u=>u)
dit ['d', 'i'] => dit ['d', 'i'] Correct 0.0 <=>  (d=>d) (i=>i)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
des ['d', 'e'] => des ['d', 'e'] Correct 0.0 <=>  (d=>d) (e=>e)
ces ['s', 'y'] => du ['d', 'y'] Erreur 3.3 <=>  (s=>d) (y=>y)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
cette ['s', 'E'] => ' ['E'] Erreur 1.0 <=>  (s=>) (E=>E)
est ['@', 's', 'e'] => ces ['s', 'e'] Erreur 1.0 <=>  (@=>) (s=>s) (e=>e)
un ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
son ['s', 'o~'] => sont ['s', 'o~'] Erreur 0.0 <=>  (s=>s) (o~=>o~)
est ['e', 't'] => est ['e', 't'] Correct 0.0 <=>  (e=>e) (t=>t)
une ['y', 'n'] => une ['y', 'n'] Correct 0.0 <=>  (y=>y) (n=>n)
est-ce ['e', 's'] => est-ce ['e', 's'] Correct 0.0 <=>  (e=>e) (s=>s)
on ['o~'] => on ['o~'] Correct 0.0 <=>  (o~=>o~)
va ['v', 'a'] => va ['v', 'a'] Correct 0.0 <=>  (v=>v) (a=>a)
faire ['f', 'E', 'R'] => faire ['f', 'E', 'R'] Correct 0.0 <=>  (f=>f) (E=>E) (R=>R)
est-ce ['e', 's'] => est-ce ['e', 's'] Correct 0.0 <=>  (e=>e) (s=>s)
on ['o~'] => on ['o~'] Correct 0.0 <=>  (o~=>o~)
va ['v', 'a'] => va ['v', 'a'] Correct 0.0 <=>  (v=>v) (a=>a)
faire ['f', 'E', 'R'] => faire ['f', 'E', 'R'] Correct 0.0 <=>  (f=>f) (E=>E) (R=>R)
nous ['n', 'u', 'n'] => nous ['n', 'u'] Correct 2.3 <=>  (n=>n) (u=>u) (n=>)
les ['l', 'e'] => les ['l', 'e'] Correct 0.0 <=>  (l=>l) (e=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
elle ['l', '@'] => elle ['E', 'l', '@'] Correct 1.0 <=>  (=>E) (l=>l) (@=>@)
dit ['i'] => qui ['k', 'i'] Erreur 1.0 <=>  (=>k) (i=>i)
dans ['R'] => heures ['9', 'R'] Erreur 1.0 <=>  (=>9) (R=>R)
livre ['l', 'i', 'v', 'R'] => livre ['l', 'i', 'v', 'R'] Correct 0.0 <=>  (l=>l) (i=>i) (v=>v) (R=>R)
&hein [''] => est ['e'] Erreur 3.3 <=>  (=>e)
elle ['E'] => ' ['E'] Erreur 0.0 <=>  (E=>E)
dit ['d', 'i'] => dit ['d', 'i'] Correct 0.0 <=>  (d=>d) (i=>i)
&ah [''] => est ['e'] Erreur 3.3 <=>  (=>e)
oui ['w'] => est ['e'] Erreur 3.3 <=>  (w=>e)
oui ['i'] => qui ['k', 'i'] Erreur 1.0 <=>  (=>k) (i=>i)
bien ['b', 'j', 'e~'] => bien ['b', 'j', 'e~'] Correct 0.0 <=>  (b=>b) (j=>j) (e~=>e~)
sûr ['s', 'y', 'R'] => sur ['s', 'y', 'R'] Erreur 0.0 <=>  (s=>s) (y=>y) (R=>R)
leur ['l', '9', 'R'] => leur ['l', '9', 'R'] Correct 0.0 <=>  (l=>l) (9=>9) (R=>R)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
est ['e', 't'] => est ['e', 't'] Correct 0.0 <=>  (e=>e) (t=>t)
une ['y', 'n', 'e'] => est ['e'] Erreur 2.0 <=>  (y=>) (n=>) (e=>e)
qui ['k', 'i'] => qui ['k', 'i'] Correct 0.0 <=>  (k=>k) (i=>i)
quand ['k', 'a~', 't', 'E'] => quand ['k', 'a~', 't'] Correct 2.3 <=>  (k=>k) (a~=>a~) (t=>t) (E=>)
elle ['l'] => il ['i', 'l'] Erreur 1.0 <=>  (=>i) (l=>l)
est ['e'] => est ['e'] Correct 0.0 <=>  (e=>e)
contre ['k', 'o~', 't', 'R'] => contre ['k', 'o~', 't', 'R'] Correct 0.0 <=>  (k=>k) (o~=>o~) (t=>t) (R=>R)
une ['y', 'n', '@'] => une ['y', 'n', '@'] Correct 0.0 <=>  (y=>y) (n=>n) (@=>@)
elle ['l'] => il ['i', 'l'] Erreur 1.0 <=>  (=>i) (l=>l)
a ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
qui ['k', 'i'] => qui ['k', 'i'] Correct 0.0 <=>  (k=>k) (i=>i)
même ['m', 'E', 'm'] => même ['m', 'E', 'm'] Correct 0.0 <=>  (m=>m) (E=>E) (m=>m)
nous ['n', 'u', 'z'] => nous ['n', 'u', 'z'] Correct 0.0 <=>  (n=>n) (u=>u) (z=>z)
dit ['d', 'i'] => dit ['d', 'i'] Correct 0.0 <=>  (d=>d) (i=>i)
est ['e', 't'] => est ['e', 't'] Correct 0.0 <=>  (e=>e) (t=>t)
si ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
est ['e', 'a'] => à ['a'] Erreur 1.0 <=>  (e=>) (a=>a)
à [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la ['@', 'l', 'a'] => la ['l', 'a'] Correct 1.0 <=>  (@=>) (l=>l) (a=>a)
qui ['k', 'i'] => qui ['k', 'i'] Correct 0.0 <=>  (k=>k) (i=>i)
comme ['o', 'm'] => comme ['k', 'o', 'm'] Correct 1.0 <=>  (=>k) (o=>o) (m=>m)
qui ['k', 'i'] => qui ['k', 'i'] Correct 0.0 <=>  (k=>k) (i=>i)
plus ['a', 'p', 'l', 'y'] => plus ['p', 'l', 'y'] Correct 1.0 <=>  (a=>) (p=>p) (l=>l) (y=>y)
est [''] => est ['e'] Correct 3.3 <=>  (=>e)
dans ['d', 'a~', 'l'] => dans ['d', 'a~'] Correct 2.3 <=>  (d=>d) (a~=>a~) (l=>)
les ['l', 'e', 'z'] => les ['l', 'e', 'z'] Correct 0.0 <=>  (l=>l) (e=>e) (z=>z)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
est ['e'] => est ['e'] Correct 0.0 <=>  (e=>e)
donc ['d', 'o~', 'k'] => donc ['d', 'o~', 'k'] Correct 0.0 <=>  (d=>d) (o~=>o~) (k=>k)
si ['s', 'i'] => si ['s', 'i'] Correct 0.0 <=>  (s=>s) (i=>i)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
est ['i', 'd', 'l'] => il ['i', 'l'] Erreur 2.3 <=>  (i=>i) (d=>) (l=>l)
un ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
puis ['p', 'H', 'i'] => puis ['p', 'H', 'i'] Correct 0.0 <=>  (p=>p) (H=>H) (i=>i)
en ['a~'] => en ['a~'] Correct 0.0 <=>  (a~=>a~)
plus ['p', 'l', 'y'] => plus ['p', 'l', 'y'] Correct 0.0 <=>  (p=>p) (l=>l) (y=>y)
depuis ['d', '@', 'p', 'H', 'i'] => depuis ['d', '@', 'p', 'H', 'i'] Correct 0.0 <=>  (d=>d) (@=>@) (p=>p) (H=>H) (i=>i)
est ['e'] => est ['e'] Correct 0.0 <=>  (e=>e)
pour ['p', 'u', 'R'] => pour ['p', 'u', 'R'] Correct 0.0 <=>  (p=>p) (u=>u) (R=>R)
moi ['m', 'w', 'a'] => moi ['m', 'w', 'a'] Correct 0.0 <=>  (m=>m) (w=>w) (a=>a)
son ['s', 'o~', 'n'] => son ['s', 'o~', 'n'] Correct 0.0 <=>  (s=>s) (o~=>o~) (n=>n)
il ['l'] => il ['i', 'l'] Correct 1.0 <=>  (=>i) (l=>l)
est ['e', 't'] => est ['e', 't'] Correct 0.0 <=>  (e=>e) (t=>t)
une ['y', 'n', '@'] => une ['y', 'n', '@'] Correct 0.0 <=>  (y=>y) (n=>n) (@=>@)
en ['a~', 'n'] => en ['a~', 'n'] Correct 0.0 <=>  (a~=>a~) (n=>n)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
on ['o~', 'n'] => on ['o~', 'n'] Correct 0.0 <=>  (o~=>o~) (n=>n)
est ['e', 't'] => est ['e', 't'] Correct 0.0 <=>  (e=>e) (t=>t)
par ['p', 'a', 'R'] => par ['p', 'a', 'R'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
on ['o~'] => on ['o~'] Correct 0.0 <=>  (o~=>o~)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
là ['l', 'a'] => la ['l', 'a'] Erreur 0.0 <=>  (l=>l) (a=>a)
ça ['s', 'a'] => ça ['s', 'a'] Correct 0.0 <=>  (s=>s) (a=>a)
nous ['n', 'u', 'z'] => nous ['n', 'u', 'z'] Correct 0.0 <=>  (n=>n) (u=>u) (z=>z)
très ['t', 'R', 'e'] => très ['t', 'R', 'e'] Correct 0.0 <=>  (t=>t) (R=>R) (e=>e)
qui ['i'] => qui ['k', 'i'] Correct 1.0 <=>  (=>k) (i=>i)
et [''] => est ['e'] Erreur 3.3 <=>  (=>e)
qui ['k', 'i'] => qui ['k', 'i'] Correct 0.0 <=>  (k=>k) (i=>i)
nous ['n', 'u'] => nous ['n', 'u'] Correct 0.0 <=>  (n=>n) (u=>u)
dit ['d', 'i'] => dit ['d', 'i'] Correct 0.0 <=>  (d=>d) (i=>i)
vous ['u', 'z'] => vous ['v', 'u', 'z'] Correct 1.0 <=>  (=>v) (u=>u) (z=>z)
semaine ['s', '@', 'm', 'E', 'n'] => semaine ['s', '@', 'm', 'E', 'n'] Correct 0.0 <=>  (s=>s) (@=>@) (m=>m) (E=>E) (n=>n)
en ['a~'] => en ['a~'] Correct 0.0 <=>  (a~=>a~)
au ['o'] => au ['o'] Correct 0.0 <=>  (o=>o)
à ['m'] => même ['m', 'E', 'm'] Erreur 2.0 <=>  (=>m) (=>E) (m=>m)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
du ['d', 'y'] => du ['d', 'y'] Correct 0.0 <=>  (d=>d) (y=>y)
premier ['p', 'R', '@', 'm', 'j', 'e'] => premier ['p', 'R', '@', 'm', 'j', 'e'] Correct 0.0 <=>  (p=>p) (R=>R) (@=>@) (m=>m) (j=>j) (e=>e)
ça ['s', 'a'] => ça ['s', 'a'] Correct 0.0 <=>  (s=>s) (a=>a)
est ['e'] => est ['e'] Correct 0.0 <=>  (e=>e)
quand ['k', 'a~'] => quand ['k', 'a~'] Correct 0.0 <=>  (k=>k) (a~=>a~)
même ['m', 'E', 'm'] => même ['m', 'E', 'm'] Correct 0.0 <=>  (m=>m) (E=>E) (m=>m)
très ['t', 'R', 'e'] => très ['t', 'R', 'e'] Correct 0.0 <=>  (t=>t) (R=>R) (e=>e)
&hein ['a'] => à ['a'] Erreur 0.0 <=>  (a=>a)
dans ['d', 'a~', 'l'] => dans ['d', 'a~'] Correct 2.3 <=>  (d=>d) (a~=>a~) (l=>)
à [''] => est ['e'] Erreur 3.3 <=>  (=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
du ['d', 'y'] => du ['d', 'y'] Correct 0.0 <=>  (d=>d) (y=>y)
premier ['p', 'R', '@', 'm', 'j', 'e'] => premier ['p', 'R', '@', 'm', 'j', 'e'] Correct 0.0 <=>  (p=>p) (R=>R) (@=>@) (m=>m) (j=>j) (e=>e)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
être ['t', 'R', '@'] => être ['E', 't', 'R', '@'] Correct 1.0 <=>  (=>E) (t=>t) (R=>R) (@=>@)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
nous ['n', 'u'] => nous ['n', 'u'] Correct 0.0 <=>  (n=>n) (u=>u)
dit ['d', 'i'] => dit ['d', 'i'] Correct 0.0 <=>  (d=>d) (i=>i)
fait ['f', 'E'] => fait ['f', 'E'] Correct 0.0 <=>  (f=>f) (E=>E)
la ['l', 'a'] => la ['l', 'a'] Correct 0.0 <=>  (l=>l) (a=>a)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
à ['a'] => à ['a'] Correct 0.0 <=>  (a=>a)
qui ['k', 'i'] => qui ['k', 'i'] Correct 0.0 <=>  (k=>k) (i=>i)
livre ['l', 'i', 'v', 'R'] => livre ['l', 'i', 'v', 'R'] Correct 0.0 <=>  (l=>l) (i=>i) (v=>v) (R=>R)
deux ['d', '2'] => deux ['d', '2'] Correct 0.0 <=>  (d=>d) (2=>2)
et ['e'] => est ['e'] Erreur 0.0 <=>  (e=>e)
