ici ['j', 'z', 'i', 'l'] => aussi ['O', 's', 'i'] Erreur 8.3 <=>  (j=>O) (z=>s) (i=>i) (l=>)
enfin ['p', 'a', 'v'] => état ['e', 't', 'a'] Erreur 6.6 <=>  (=>e) (p=>t) (a=>a) (v=>)
français ['f', 'R', 'a~', 's', 'E', 'e'] => français ['f', 'R', 'a~', 's', 'e'] Correct 2.3 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s) (E=>) (e=>e)
enfin ['f', 'a'] => état ['e', 't', 'a'] Erreur 4.3 <=>  (=>e) (f=>t) (a=>a)
aurait ['a', 'R'] => avoir ['a', 'v', 'w', 'a', 'R'] Erreur 3.0 <=>  (=>a) (=>v) (=>w) (a=>a) (R=>R)
abord ['a', 'b', 'o', 'R'] => abord ['a', 'b', 'o', 'R'] Correct 0.0 <=>  (a=>a) (b=>b) (o=>o) (R=>R)
surtout ['s', 'y', 'R', 't', 'u'] => surtout ['s', 'y', 'R', 't', 'u'] Correct 0.0 <=>  (s=>s) (y=>y) (R=>R) (t=>t) (u=>u)
ensemble ['a~', 's', 'a~', 'b', 'l'] => ensemble ['a~', 's', 'a~', 'b', 'l'] Correct 0.0 <=>  (a~=>a~) (s=>s) (a~=>a~) (b=>b) (l=>l)
accord ['a', 'k', 'o', 'R'] => accord ['a', 'k', 'o', 'R'] Correct 0.0 <=>  (a=>a) (k=>k) (o=>o) (R=>R)
enfin ['f', 'E'] => était ['e', 't', 'E'] Erreur 4.3 <=>  (=>e) (f=>t) (E=>E)
roman ['O', 'm', 'a~', 'e'] => moment ['m', 'O', 'm', 'a~'] Erreur 3.3 <=>  (=>m) (O=>O) (m=>m) (a~=>a~) (e=>)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
toujours ['t', 't', 'u', 'Z', 'u', 'R'] => toujours ['t', 'u', 'Z', 'u', 'R'] Correct 1.0 <=>  (t=>t) (t=>) (u=>u) (Z=>Z) (u=>u) (R=>R)
toujours ['t', 'u', 'Z', 'u', 'R'] => toujours ['t', 'u', 'Z', 'u', 'R'] Correct 0.0 <=>  (t=>t) (u=>u) (Z=>Z) (u=>u) (R=>R)
aussi ['O', 's', 'i', 'e'] => aussi ['O', 's', 'i'] Correct 2.3 <=>  (O=>O) (s=>s) (i=>i) (e=>)
vraiment ['v', 'R', 'e', 'm', 'a~'] => vraiment ['v', 'R', 'e', 'm', 'a~'] Correct 0.0 <=>  (v=>v) (R=>R) (e=>e) (m=>m) (a~=>a~)
ici ['i', 's', 'i'] => ici ['i', 's', 'i'] Correct 0.0 <=>  (i=>i) (s=>s) (i=>i)
alors ['l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 1.0 <=>  (=>a) (l=>l) (o=>o) (R=>R)
roman ['R', 'O', 'm', 'a~'] => roman ['R', 'O', 'm', 'a~'] Correct 0.0 <=>  (R=>R) (O=>O) (m=>m) (a~=>a~)
avez ['a', 'v', 'e'] => avez ['a', 'v', 'e'] Correct 0.0 <=>  (a=>a) (v=>v) (e=>e)
envie ['R', 'a~', 'p', 'l', 'i'] => pays ['p', 'e', 'i'] Erreur 6.3 <=>  (R=>) (a~=>) (p=>p) (l=>e) (i=>i)
parler ['p', 'a', 'R', 'l', 'e'] => parler ['p', 'a', 'R', 'l', 'e'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R) (l=>l) (e=>e)
enfin ['a~', 'f', 'e~'] => enfin ['a~', 'f', 'e~'] Correct 0.0 <=>  (a~=>a~) (f=>f) (e~=>e~)
alors ['l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 1.0 <=>  (=>a) (l=>l) (o=>o) (R=>R)
histoire ['s', 't', 'w', 'a', 'R'] => histoire ['i', 's', 't', 'w', 'a', 'R'] Correct 1.0 <=>  (=>i) (s=>s) (t=>t) (w=>w) (a=>a) (R=>R)
aurait ['a~', 'n', 'a'] => avant ['a', 'v', 'a~'] Erreur 6.6 <=>  (=>a) (=>v) (a~=>a~) (n=>) (a=>)
histoire ['n', 't', 'a'] => état ['e', 't', 'a'] Erreur 3.3 <=>  (n=>e) (t=>t) (a=>a)
vraiment ['v', 'a~', 'n', 'a~'] => avant ['a', 'v', 'a~'] Erreur 5.6 <=>  (=>a) (v=>v) (a~=>a~) (n=>) (a~=>)
appelle ['@', 'p', 'E', 'i'] => pays ['p', 'E', 'i'] Erreur 1.0 <=>  (@=>) (p=>p) (E=>E) (i=>i)
paris ['b', 'a', 'R'] => débat ['d', 'e', 'b', 'a'] Erreur 4.3 <=>  (=>d) (=>e) (b=>b) (a=>a) (R=>)
nouvelle ['n', 'u', 'v', 'E', 'l'] => nouvelle ['n', 'u', 'v', 'E', 'l'] Correct 0.0 <=>  (n=>n) (u=>u) (v=>v) (E=>E) (l=>l)
nouvelle ['R', 'e', 'l'] => aurait ['O', 'R', 'e'] Erreur 3.3 <=>  (=>O) (R=>R) (e=>e) (l=>)
personne ['E', 'R', 's', 'O', 'n'] => personnes ['p', 'E', 'R', 's', 'O', 'n'] Erreur 1.0 <=>  (=>p) (E=>E) (R=>R) (s=>s) (O=>O) (n=>n)
encore ['a~', 'k', 'o', 'R'] => encore ['a~', 'k', 'o', 'R'] Correct 0.0 <=>  (a~=>a~) (k=>k) (o=>o) (R=>R)
été ['a', 'p', 'l', 'y'] => allez ['a', 'l', 'e'] Erreur 5.9 <=>  (a=>a) (p=>) (l=>l) (y=>e)
alors ['a', 'l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 0.0 <=>  (a=>a) (l=>l) (o=>o) (R=>R)
voilà ['w', 'a', 'l', 'a'] => voilà ['v', 'w', 'a', 'l', 'a'] Correct 1.0 <=>  (=>v) (w=>w) (a=>a) (l=>l) (a=>a)
alors ['a', 'l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 0.0 <=>  (a=>a) (l=>l) (o=>o) (R=>R)
moment ['m', 'O', 'm', 'a~'] => moment ['m', 'O', 'm', 'a~'] Correct 0.0 <=>  (m=>m) (O=>O) (m=>m) (a~=>a~)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
paris ['p', 'a', 'R', 'i'] => paris ['p', 'a', 'R', 'i'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R) (i=>i)
années ['a', 'n', 'e'] => années ['a', 'n', 'e'] Correct 0.0 <=>  (a=>a) (n=>n) (e=>e)
paris ['p', 'a', 'R', 'i'] => paris ['p', 'a', 'R', 'i'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R) (i=>i)
paris ['a', 'R', 'i'] => paris ['p', 'a', 'R', 'i'] Correct 1.0 <=>  (=>p) (a=>a) (R=>R) (i=>i)
années ['n', 'e'] => années ['a', 'n', 'e'] Correct 1.0 <=>  (=>a) (n=>n) (e=>e)
était ['e', 't', 'e'] => été ['e', 't', 'e'] Erreur 0.0 <=>  (e=>e) (t=>t) (e=>e)
vraiment ['v', 'R', 'e', 'm', 'a~', 'l'] => vraiment ['v', 'R', 'e', 'm', 'a~'] Correct 2.3 <=>  (v=>v) (R=>R) (e=>e) (m=>m) (a~=>a~) (l=>)
était [''] => été ['e', 't', 'e'] Erreur 5.3 <=>  (=>e) (=>t) (=>e)
paris ['a', 'R', 'i'] => paris ['p', 'a', 'R', 'i'] Correct 1.0 <=>  (=>p) (a=>a) (R=>R) (i=>i)
alors ['l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 1.0 <=>  (=>a) (l=>l) (o=>o) (R=>R)
avait ['a', 'v', 'e'] => avez ['a', 'v', 'e'] Erreur 0.0 <=>  (a=>a) (v=>v) (e=>e)
était ['t', 'p', 'a'] => état ['e', 't', 'a'] Erreur 3.3 <=>  (=>e) (t=>t) (p=>) (a=>a)
beaucoup ['b', 'O', 'k', 'u'] => beaucoup ['b', 'O', 'k', 'u'] Correct 0.0 <=>  (b=>b) (O=>O) (k=>k) (u=>u)
avait ['a', 'v', 'e'] => avez ['a', 'v', 'e'] Erreur 0.0 <=>  (a=>a) (v=>v) (e=>e)
ailleurs ['a', 'j', '9', 'R'] => ailleurs ['a', 'j', '9', 'R'] Correct 0.0 <=>  (a=>a) (j=>j) (9=>9) (R=>R)
appelle ['a', 'p', 'E', 'l'] => appelle ['a', 'p', 'E', 'l'] Correct 0.0 <=>  (a=>a) (p=>p) (E=>E) (l=>l)
appelle ['a', 'p', 'E', 'l', '@'] => appelle ['a', 'p', 'E', 'l', '@'] Correct 0.0 <=>  (a=>a) (p=>p) (E=>E) (l=>l) (@=>@)
roman ['R', 'O', 'm', 'a~'] => roman ['R', 'O', 'm', 'a~'] Correct 0.0 <=>  (R=>R) (O=>O) (m=>m) (a~=>a~)
roman ['R', 'O', 'm', 'a~'] => roman ['R', 'O', 'm', 'a~'] Correct 0.0 <=>  (R=>R) (O=>O) (m=>m) (a~=>a~)
journal ['Z', 'u', 'R', 'n', 'a', 'l'] => journal ['Z', 'u', 'R', 'n', 'a', 'l'] Correct 0.0 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (a=>a) (l=>l)
appelle ['p', 'E', 'l'] => appelle ['a', 'p', 'E', 'l'] Correct 1.0 <=>  (=>a) (p=>p) (E=>E) (l=>l)
appelle ['a', 'p', 'E', 'l'] => appelle ['a', 'p', 'E', 'l'] Correct 0.0 <=>  (a=>a) (p=>p) (E=>E) (l=>l)
aller ['a', 'l', 'e'] => allez ['a', 'l', 'e'] Erreur 0.0 <=>  (a=>a) (l=>l) (e=>e)
journal ['Z', 'u', 'R', 'n', 'a'] => journée ['Z', 'u', 'R', 'n', 'e'] Erreur 4.3 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (a=>e)
avec ['v', 'E', 'k', 'y'] => avec ['a', 'v', 'E', 'k'] Correct 3.3 <=>  (=>a) (v=>v) (E=>E) (k=>k) (y=>)
vraiment ['v', 'R', 'e', 'm', 'a~'] => vraiment ['v', 'R', 'e', 'm', 'a~'] Correct 0.0 <=>  (v=>v) (R=>R) (e=>e) (m=>m) (a~=>a~)
aujourd' ['O', 'Z', 'u', 'R', 'd'] => aujourd' ['O', 'Z', 'u', 'R', 'd'] Correct 0.0 <=>  (O=>O) (Z=>Z) (u=>u) (R=>R) (d=>d)
jamais ['Z', 'a', 'm', 'e'] => jamais ['Z', 'a', 'm', 'e'] Correct 0.0 <=>  (Z=>Z) (a=>a) (m=>m) (e=>e)
vraiment ['f', 'E', 'R', 'a'] => affaire ['a', 'f', 'E', 'R'] Erreur 3.3 <=>  (=>a) (f=>f) (E=>E) (R=>R) (a=>)
beaucoup ['b', 'O', 'k', 'u'] => beaucoup ['b', 'O', 'k', 'u'] Correct 0.0 <=>  (b=>b) (O=>O) (k=>k) (u=>u)
exemple ['E', 'g', 'z', 'a~', 'p', 'l', 'k', '@'] => exemple ['E', 'g', 'z', 'a~', 'p', 'l', '@'] Correct 2.3 <=>  (E=>E) (g=>g) (z=>z) (a~=>a~) (p=>p) (l=>l) (k=>) (@=>@)
enfin ['a~', 'f', 'e~'] => enfin ['a~', 'f', 'e~'] Correct 0.0 <=>  (a~=>a~) (f=>f) (e~=>e~)
moment ['m', 'O', 'm', 'a~'] => moment ['m', 'O', 'm', 'a~'] Correct 0.0 <=>  (m=>m) (O=>O) (m=>m) (a~=>a~)
pays ['p', 'E', 'i'] => pays ['p', 'E', 'i'] Correct 0.0 <=>  (p=>p) (E=>E) (i=>i)
avec ['a', 'v', 'E', 'k'] => avec ['a', 'v', 'E', 'k'] Correct 0.0 <=>  (a=>a) (v=>v) (E=>E) (k=>k)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
question ['k', 'E', 's', 'j', 'o~', 'd'] => question ['k', 'E', 's', 'j', 'o~'] Correct 2.3 <=>  (k=>k) (E=>E) (s=>s) (j=>j) (o~=>o~) (d=>)
vraiment ['v', 'R', 'e', 'm', 'a~', 'e~'] => vraiment ['v', 'R', 'e', 'm', 'a~'] Correct 2.3 <=>  (v=>v) (R=>R) (e=>e) (m=>m) (a~=>a~) (e~=>)
journal ['Z', 'u', 'R', 'n', 'a', 'l'] => journal ['Z', 'u', 'R', 'n', 'a', 'l'] Correct 0.0 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (a=>a) (l=>l)
voilà ['w', 'a', 'l', 'a'] => voilà ['v', 'w', 'a', 'l', 'a'] Correct 1.0 <=>  (=>v) (w=>w) (a=>a) (l=>l) (a=>a)
journal ['Z', 'u', 'R', 'n', 'a'] => journée ['Z', 'u', 'R', 'n', 'e'] Erreur 4.3 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (a=>e)
merci ['m', 'E', 'R', 's', 'i'] => merci ['m', 'E', 'R', 's', 'i'] Correct 0.0 <=>  (m=>m) (E=>E) (R=>R) (s=>s) (i=>i)
beaucoup ['b', 'O', 'k', 'u'] => beaucoup ['b', 'O', 'k', 'u'] Correct 0.0 <=>  (b=>b) (O=>O) (k=>k) (u=>u)
était ['t', 'e'] => été ['e', 't', 'e'] Erreur 1.0 <=>  (=>e) (t=>t) (e=>e)
avec ['a', 'v', 'E', 'k', 'l'] => avec ['a', 'v', 'E', 'k'] Correct 2.3 <=>  (a=>a) (v=>v) (E=>E) (k=>k) (l=>)
était ['t', 'e'] => été ['e', 't', 'e'] Erreur 1.0 <=>  (=>e) (t=>t) (e=>e)
avec ['a', 'v', 'E'] => avait ['a', 'v', 'E'] Erreur 0.0 <=>  (a=>a) (v=>v) (E=>E)
après ['a', 'p', 'R', 'e'] => après ['a', 'p', 'R', 'e'] Correct 0.0 <=>  (a=>a) (p=>p) (R=>R) (e=>e)
ici ['i', 's', 'i'] => ici ['i', 's', 'i'] Correct 0.0 <=>  (i=>i) (s=>s) (i=>i)
avec ['v', 'E', 'k', 'l'] => avec ['a', 'v', 'E', 'k'] Correct 3.3 <=>  (=>a) (v=>v) (E=>E) (k=>k) (l=>)
après ['p', 'R', 'e'] => après ['a', 'p', 'R', 'e'] Correct 1.0 <=>  (=>a) (p=>p) (R=>R) (e=>e)
inter ['e~', 't', 'E', 'R'] => inter ['e~', 't', 'E', 'R'] Correct 0.0 <=>  (e~=>e~) (t=>t) (E=>E) (R=>R)
dernière ['d', 'E', 'R', 'n', 'j', 'E', 'R'] => dernière ['d', 'E', 'R', 'n', 'j', 'E', 'R'] Correct 0.0 <=>  (d=>d) (E=>E) (R=>R) (n=>n) (j=>j) (E=>E) (R=>R)
inter ['e~', 't', 'E', 'R'] => inter ['e~', 't', 'E', 'R'] Correct 0.0 <=>  (e~=>e~) (t=>t) (E=>E) (R=>R)
inter [''] => été ['e', 't', 'e'] Erreur 5.3 <=>  (=>e) (=>t) (=>e)
inter [''] => été ['e', 't', 'e'] Erreur 5.3 <=>  (=>e) (=>t) (=>e)
avec ['a', 'v', 'E', 'k'] => avec ['a', 'v', 'E', 'k'] Correct 0.0 <=>  (a=>a) (v=>v) (E=>E) (k=>k)
inter ['e~', 't', 'E', 'R'] => inter ['e~', 't', 'E', 'R'] Correct 0.0 <=>  (e~=>e~) (t=>t) (E=>E) (R=>R)
toujours ['t', 'u', 'Z', 'u', 'R'] => toujours ['t', 'u', 'Z', 'u', 'R'] Correct 0.0 <=>  (t=>t) (u=>u) (Z=>Z) (u=>u) (R=>R)
personnes ['p', 'E', 'R', 's', 'O', 'n'] => personnes ['p', 'E', 'R', 's', 'O', 'n'] Correct 0.0 <=>  (p=>p) (E=>E) (R=>R) (s=>s) (O=>O) (n=>n)
aurait ['R', 'e', 'n', 'e'] => journée ['Z', 'u', 'R', 'n', 'e'] Erreur 4.3 <=>  (=>Z) (=>u) (R=>R) (e=>) (n=>n) (e=>e)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
personnes ['p', 'E', 'R', 's', 'O', 'n'] => personnes ['p', 'E', 'R', 's', 'O', 'n'] Correct 0.0 <=>  (p=>p) (E=>E) (R=>R) (s=>s) (O=>O) (n=>n)
partir ['p', 'a', 'R', 't', 'i', 'R'] => partir ['p', 'a', 'R', 't', 'i', 'R'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R) (t=>t) (i=>i) (R=>R)
aujourd' ['O', 'Z', 'u', 'R', 'd'] => aujourd' ['O', 'Z', 'u', 'R', 'd'] Correct 0.0 <=>  (O=>O) (Z=>Z) (u=>u) (R=>R) (d=>d)
avec ['v', 'E', 'k', 'y'] => avec ['a', 'v', 'E', 'k'] Correct 3.3 <=>  (=>a) (v=>v) (E=>E) (k=>k) (y=>)
ministre ['m', 'i', 'n', 'i', 's', 't', 'R'] => ministre ['m', 'i', 'n', 'i', 's', 't', 'R'] Correct 0.0 <=>  (m=>m) (i=>i) (n=>n) (i=>i) (s=>s) (t=>t) (R=>R)
dernier ['d', 'E', 'R', 'n', 'j', 'e'] => dernier ['d', 'E', 'R', 'n', 'j', 'e'] Correct 0.0 <=>  (d=>d) (E=>E) (R=>R) (n=>n) (j=>j) (e=>e)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
déjà ['d', 'e', 'Z', 'a', 'a'] => déjà ['d', 'e', 'Z', 'a'] Correct 2.3 <=>  (d=>d) (e=>e) (Z=>Z) (a=>a) (a=>)
pays ['p', 'e', 'i', 'z'] => pays ['p', 'e', 'i', 'z'] Correct 0.0 <=>  (p=>p) (e=>e) (i=>i) (z=>z)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
personnes ['p', 'E', 'R', 's', 'O', 'n'] => personnes ['p', 'E', 'R', 's', 'O', 'n'] Correct 0.0 <=>  (p=>p) (E=>E) (R=>R) (s=>s) (O=>O) (n=>n)
journée ['Z', 'u', 'R', 'n', 'e'] => journée ['Z', 'u', 'R', 'n', 'e'] Correct 0.0 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (e=>e)
journée ['Z', 'u', 'R', 'n', 'e'] => journée ['Z', 'u', 'R', 'n', 'e'] Correct 0.0 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (e=>e)
dernier ['d', 'E', 'R', 'n', 'j', 'e'] => dernier ['d', 'E', 'R', 'n', 'j', 'e'] Correct 0.0 <=>  (d=>d) (E=>E) (R=>R) (n=>n) (j=>j) (e=>e)
journée ['Z', 'u', 'R', 'n', 'e'] => journée ['Z', 'u', 'R', 'n', 'e'] Correct 0.0 <=>  (Z=>Z) (u=>u) (R=>R) (n=>n) (e=>e)
inter ['e~', 't', 'E', 'R'] => inter ['e~', 't', 'E', 'R'] Correct 0.0 <=>  (e~=>e~) (t=>t) (E=>E) (R=>R)
abord ['a', 'b', 'o', 'R'] => abord ['a', 'b', 'o', 'R'] Correct 0.0 <=>  (a=>a) (b=>b) (o=>o) (R=>R)
nouvelle ['n', 'u', 'v', 'E', 'l'] => nouvelle ['n', 'u', 'v', 'E', 'l'] Correct 0.0 <=>  (n=>n) (u=>u) (v=>v) (E=>E) (l=>l)
alors ['l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 1.0 <=>  (=>a) (l=>l) (o=>o) (R=>R)
alors ['l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 1.0 <=>  (=>a) (l=>l) (o=>o) (R=>R)
bonjour ['b', 'o~', 'Z', 'u', 'R'] => bonjour ['b', 'o~', 'Z', 'u', 'R'] Correct 0.0 <=>  (b=>b) (o~=>o~) (Z=>Z) (u=>u) (R=>R)
matin ['m', 'a', 't', 'e~'] => matin ['m', 'a', 't', 'e~'] Correct 0.0 <=>  (m=>m) (a=>a) (t=>t) (e~=>e~)
personne ['p', 'E', 'R', 's', 'O', 'n'] => personnes ['p', 'E', 'R', 's', 'O', 'n'] Erreur 0.0 <=>  (p=>p) (E=>E) (R=>R) (s=>s) (O=>O) (n=>n)
encore ['a~', 'k', 'o', 'R'] => encore ['a~', 'k', 'o', 'R'] Correct 0.0 <=>  (a~=>a~) (k=>k) (o=>o) (R=>R)
avec ['v', 'E', 'k'] => avec ['a', 'v', 'E', 'k'] Correct 1.0 <=>  (=>a) (v=>v) (E=>E) (k=>k)
ailleurs ['a', 'j', '9', 'R'] => ailleurs ['a', 'j', '9', 'R'] Correct 0.0 <=>  (a=>a) (j=>j) (9=>9) (R=>R)
beaucoup ['b', 'O', 'k', 'u'] => beaucoup ['b', 'O', 'k', 'u'] Correct 0.0 <=>  (b=>b) (O=>O) (k=>k) (u=>u)
ailleurs ['a', 'j', '9'] => ailleurs ['a', 'j', '9', 'R'] Correct 6.0 <=>  (a=>a) (j=>j) (9=>9) (=>R)
alors ['a', 'l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 0.0 <=>  (a=>a) (l=>l) (o=>o) (R=>R)
exemple ['E', 'g', 'z', 'a~', 'p', 'l'] => exemple ['E', 'g', 'z', 'a~', 'p', 'l'] Correct 0.0 <=>  (E=>E) (g=>g) (z=>z) (a~=>a~) (p=>p) (l=>l)
plutôt ['p', 'l', 'y', 't', 'o'] => plutôt ['p', 'l', 'y', 't', 'o'] Correct 0.0 <=>  (p=>p) (l=>l) (y=>y) (t=>t) (o=>o)
avez ['a', 'v', 'e'] => avez ['a', 'v', 'e'] Correct 0.0 <=>  (a=>a) (v=>v) (e=>e)
avoir ['a', 'v', 'w', 'a', 'R'] => avoir ['a', 'v', 'w', 'a', 'R'] Correct 0.0 <=>  (a=>a) (v=>v) (w=>w) (a=>a) (R=>R)
enfin ['a~'] => avant ['a', 'v', 'a~'] Erreur 2.0 <=>  (=>a) (=>v) (a~=>a~)
enfin ['f', 'e~'] => enfin ['a~', 'f', 'e~'] Correct 1.0 <=>  (=>a~) (f=>f) (e~=>e~)
question ['k', 'i', 's', 't', 'a~'] => instant ['e~', 's', 't', 'a~'] Erreur 5.6 <=>  (k=>) (i=>e~) (s=>s) (t=>t) (a~=>a~)
pourquoi ['p', 'u', 'R', 'k', 'w', 'a'] => pourquoi ['p', 'u', 'R', 'k', 'w', 'a'] Correct 0.0 <=>  (p=>p) (u=>u) (R=>R) (k=>k) (w=>w) (a=>a)
ici ['i', 's', 'i'] => ici ['i', 's', 'i'] Correct 0.0 <=>  (i=>i) (s=>s) (i=>i)
voilà ['v', 'w', 'a', 'l', 'a'] => voilà ['v', 'w', 'a', 'l', 'a'] Correct 0.0 <=>  (v=>v) (w=>w) (a=>a) (l=>l) (a=>a)
beaucoup ['O', 'k', 'u'] => beaucoup ['b', 'O', 'k', 'u'] Correct 1.0 <=>  (=>b) (O=>O) (k=>k) (u=>u)
matin ['m', 'a', 't', 'e~', 'a'] => matin ['m', 'a', 't', 'e~'] Correct 2.3 <=>  (m=>m) (a=>a) (t=>t) (e~=>e~) (a=>)
avec ['u', 'E', 't'] => était ['e', 't', 'E', 't'] Erreur 4.3 <=>  (=>e) (u=>t) (E=>E) (t=>t)
nouvelle [''] => été ['e', 't', 'e'] Erreur 5.3 <=>  (=>e) (=>t) (=>e)
avec ['e', 'l'] => été ['e', 't', 'e'] Erreur 4.3 <=>  (=>e) (=>t) (e=>e) (l=>)
toujours ['t', 'u', 'Z', 'u', 'R'] => toujours ['t', 'u', 'Z', 'u', 'R'] Correct 0.0 <=>  (t=>t) (u=>u) (Z=>Z) (u=>u) (R=>R)
appelle ['a', 'p', 'E', 'l'] => appelle ['a', 'p', 'E', 'l'] Correct 0.0 <=>  (a=>a) (p=>p) (E=>E) (l=>l)
appelle ['a', 'p', 'E', 'l'] => appelle ['a', 'p', 'E', 'l'] Correct 0.0 <=>  (a=>a) (p=>p) (E=>E) (l=>l)
inter ['e~', 't', 'E', 'R'] => inter ['e~', 't', 'E', 'R'] Correct 0.0 <=>  (e~=>e~) (t=>t) (E=>E) (R=>R)
bonjour ['b', 'o~', 'Z', 'u', 'R', 'd'] => bonjour ['b', 'o~', 'Z', 'u', 'R'] Correct 2.3 <=>  (b=>b) (o~=>o~) (Z=>Z) (u=>u) (R=>R) (d=>)
bonjour ['o~', 'Z', 'u', 'R'] => bonjour ['b', 'o~', 'Z', 'u', 'R'] Correct 1.0 <=>  (=>b) (o~=>o~) (Z=>Z) (u=>u) (R=>R)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
avec ['a', 'v', 'E', 'k'] => avec ['a', 'v', 'E', 'k'] Correct 0.0 <=>  (a=>a) (v=>v) (E=>E) (k=>k)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
passé ['a', 's', 'e'] => assez ['a', 's', 'e'] Erreur 0.0 <=>  (a=>a) (s=>s) (e=>e)
dernière ['E', 'R', 'n', 'j', 'E', 'R'] => dernière ['d', 'E', 'R', 'n', 'j', 'E', 'R'] Correct 1.0 <=>  (=>d) (E=>E) (R=>R) (n=>n) (j=>j) (E=>E) (R=>R)
avec ['v', 'E', 'k'] => avec ['a', 'v', 'E', 'k'] Correct 1.0 <=>  (=>a) (v=>v) (E=>E) (k=>k)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
personnes ['p', 'E', 'R', 's', 'O', 'n'] => personnes ['p', 'E', 'R', 's', 'O', 'n'] Correct 0.0 <=>  (p=>p) (E=>E) (R=>R) (s=>s) (O=>O) (n=>n)
encore ['a~', 'k', 'o', 'R'] => encore ['a~', 'k', 'o', 'R'] Correct 0.0 <=>  (a~=>a~) (k=>k) (o=>o) (R=>R)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
matin ['m', 'a', 't', 'e~'] => matin ['m', 'a', 't', 'e~'] Correct 0.0 <=>  (m=>m) (a=>a) (t=>t) (e~=>e~)
avait ['a', 'v', 'e'] => avez ['a', 'v', 'e'] Erreur 0.0 <=>  (a=>a) (v=>v) (e=>e)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
dernier ['d', 'E', 'R', 'n', 'j', 'e'] => dernier ['d', 'E', 'R', 'n', 'j', 'e'] Correct 0.0 <=>  (d=>d) (E=>E) (R=>R) (n=>n) (j=>j) (e=>e)
matin ['m', 'a', 't', 'e~'] => matin ['m', 'a', 't', 'e~'] Correct 0.0 <=>  (m=>m) (a=>a) (t=>t) (e~=>e~)
travail ['t', 'R', 'a', 'v', 'a', 'j'] => travail ['t', 'R', 'a', 'v', 'a', 'j'] Correct 0.0 <=>  (t=>t) (R=>R) (a=>a) (v=>v) (a=>a) (j=>j)
sujet ['s', 'y', 'Z', 'e'] => sujet ['s', 'y', 'Z', 'e'] Correct 0.0 <=>  (s=>s) (y=>y) (Z=>Z) (e=>e)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
comment ['k', 'O', 'm', 'a~', 'R'] => comment ['k', 'O', 'm', 'a~'] Correct 2.3 <=>  (k=>k) (O=>O) (m=>m) (a~=>a~) (R=>)
début ['d', 'e', 'b', 'y', 'd'] => début ['d', 'e', 'b', 'y'] Correct 2.3 <=>  (d=>d) (e=>e) (b=>b) (y=>y) (d=>)
avait ['a', 'v', 'e'] => avez ['a', 'v', 'e'] Erreur 0.0 <=>  (a=>a) (v=>v) (e=>e)
